Carrier Frequency,Half Area Carrier,Symmetry Carrier,Weighted Center Carrier
139558908.46844864,228955078.125,368408203.125,217430623.45923987
115029107.04469681,115039062.5,342651367.1875,115018717.3946622
126566741.83158112,230297851.5625,358398437.5,183833813.48211262
142976175.9469757,201440429.6875,335449218.75,208485035.91646564
117841907.2589798,117846679.6875,172607421.875,117861798.1386455
118631554.01325607,118652343.75,199829101.5625,118727410.76460595
124075641.48579788,130590820.3125,131347656.25,144493736.60280168
152026174.9499817,228515625.0,191162109.375,221907095.24755198
121303381.1900711,175903320.3125,312500000.0,138907134.60029614
155973735.4427147,206713867.1875,145019531.25,222217028.12929323
166302146.39783096,229882812.5,139892578.125,227926480.87938496
188508907.06287766,231420898.4375,145507812.5,232565275.01624396
119809719.99398041,119824218.75,227294921.875,120980788.99939959
183081971.76351547,230566406.25,129882812.5,231738864.7619545
120205110.55112839,120214843.75,227539062.5,122365283.24998361
117095134.45370865,117089843.75,144775390.625,117091284.08431976
136684998.15800095,228149414.0625,365356445.3125,190818331.10733458
116288519.85860825,116308593.75,144409179.6875,116285226.75190906
117706184.35562897,117700195.3125,145385742.1875,117954455.11750619
171934559.2298813,227148437.5,128295898.4375,229133860.23536944
117987562.42028046,114404296.875,145629882.8125,118546643.18121429
118743884.67486954,212866210.9375,259277343.75,130005062.04488078
119460448.19779205,173706054.6875,146850585.9375,123047359.7966869
176511872.1229477,221215820.3125,145874023.4375,230813674.51660112
145142614.80646896,185742187.5,243652343.75,204235216.48503482
133216251.76272202,147363281.25,203369140.625,171246028.3641503
146919888.61917877,226904296.875,306884765.625,209003355.1221563
131258593.5046463,131250000.0,203002929.6875,164573136.35994044
135847639.98347092,181665039.0625,342041015.625,184595043.95782495
114329595.80686569,114257812.5,172729492.1875,114354046.36303127
114838342.77882385,114843750.0,143798828.125,114929159.08061673
121312929.8032074,121459960.9375,173583984.375,122489257.43378268
191110197.07065582,235009765.625,142456054.6875,232373627.6988749
191217902.37878036,252099609.375,373413085.9375,232391255.28311458
156856860.64035034,192358398.4375,140625000.0,221022042.09202158
127410531.09023666,155493164.0625,127441406.25,146577335.64256346
160046298.8584633,194384765.625,345947265.625,223797468.27428094
125719720.17219162,221264648.4375,302612304.6875,140905796.64033175
119708429.99663544,119702148.4375,146240234.375,119801070.21519236
116257644.29806137,116259765.625,202148437.5,117369029.19807836
185958794.72838593,231225585.9375,259399414.0625,232098718.74693838
120776896.63206482,156567382.8125,147705078.125,126446469.22923787
118455554.6040268,118457031.25,374877929.6875,118460746.29633842
116231913.56431198,173730468.75,145019531.25,119263957.4022236
179696636.77630997,230249023.4375,190185546.875,231514572.14032218
133200286.164711,180517578.125,227905273.4375,177487765.4957952
141245788.6635208,184106445.3125,334228515.625,198133068.5994675
174261936.95762634,236425781.25,246337890.625,230055550.6431081
113836068.3469963,113842773.4375,143188476.5625,113810407.1466401
128793482.14321518,128784179.6875,301635742.1875,157923624.79731974
148960448.83791733,203125000.0,136962890.625,213371603.9234909
140068241.66986847,169067382.8125,355712890.625,192588317.26373446
178529911.0998268,229394531.25,140380859.375,230747272.29323584
112797632.82061768,139355468.75,369750976.5625,114561707.39745058
122025461.58918762,86962890.625,226562500.0,125640735.56825711
126873069.02355957,176220703.125,278442382.8125,151471601.372242
151299553.35463715,191845703.125,190673828.125,216938173.23506993
122829963.08277893,134448242.1875,149169921.875,134579629.32872772
161780984.72472,209716796.875,311401367.1875,225615988.16064912
170515216.81432724,226342773.4375,346191406.25,229341637.48299462
118579619.93109512,118579101.5625,172363281.25,118581729.07171515
124078134.89829254,131396484.375,149658203.125,132303965.17266625
118587113.14677048,118579101.5625,172485351.5625,118594314.27875264
117633952.00866318,117700195.3125,145141601.5625,117652617.44596925
123148627.23575974,134667968.75,252075195.3125,128764316.46926664
115221386.97668076,115209960.9375,125000000.0,115209847.77348338
157742117.5630722,192675781.25,294189453.125,221264689.05356
142872207.46472168,200195312.5,171508789.0625,209817792.1203846
128408354.36441803,136035156.25,250000000.0,147044676.62229803
125661680.76048279,261865234.375,157958984.375,225798549.1662613
115692767.34517288,115698242.1875,369873046.875,115688888.86365241
161532517.8641281,198901367.1875,145019531.25,223800733.44886228
127102218.23378754,176391601.5625,225708007.8125,141784069.66685143
119657800.47644424,119653320.3125,146728515.625,121800397.5376016
181952375.68223572,230444335.9375,193359375.0,231854242.98812845
138449339.02587128,182226562.5,175170898.4375,186258428.34678856
165274134.2509346,228198242.1875,237548828.125,227617980.74294263
145760451.55941772,144799804.6875,160766601.5625,204450428.55116397
134714070.78514862,180224609.375,136596679.6875,171735879.256465
152175885.48296738,228442382.8125,285766601.5625,220660239.4716305
148541797.37186813,201708984.375,323608398.4375,209643726.76922995
122442594.3707161,176489257.8125,203491210.9375,146389957.62609646
132283347.12945175,155834960.9375,273193359.375,164827961.92302704
116936072.04523087,116943359.375,201049804.6875,117163216.27866793
124779563.62202454,172705078.125,150024414.0625,132780373.68334143
134889094.28424072,229125976.5625,141357421.875,199977633.28543308
129518330.30374908,129492187.5,177734375.0,152570538.95785967
154268368.0562172,154272460.9375,181396484.375,217650993.1843319
125765086.55829239,126245117.1875,200805664.0625,136971013.57512003
165124136.36536026,227856445.3125,266845703.125,226238993.58805153
119173416.1967926,175000000.0,258666992.1875,128276912.82869214
140866632.81820297,183349609.375,204711914.0625,192926946.79630563
117642122.24113083,117602539.0625,201049804.6875,118184786.94348711
136523962.39113617,180566406.25,156372070.3125,179105333.7895001
143203222.79668427,184204101.5625,246826171.875,198795947.34494328
130944114.06745148,138208007.8125,321044921.875,158543356.26930463
151012978.00099945,189575195.3125,132446289.0625,213810066.346374
150889283.59373093,190502929.6875,170654296.875,213797825.59536067
130672244.4168663,134130859.375,345581054.6875,158473760.8316676
173333348.7062416,272021484.375,306152343.75,229775486.18910345
118751441.51082993,118750000.0,145996093.75,119329712.74941848
121141142.2302208,121215820.3125,148071289.0625,129532104.52475372
120653851.51107407,173974609.375,147460937.5,124274297.98265293
176615802.33314514,220825195.3125,172241210.9375,230807481.99908668
118052730.97306061,118066406.25,172363281.25,118054810.81799047
153500858.77612305,214013671.875,337280273.4375,217453842.0734534
145008888.48501205,250122070.3125,146728515.625,229211953.7104076
129336529.04869843,160034179.6875,169311523.4375,152497988.61804602
135785706.11029053,184594726.5625,368041992.1875,190450878.2255863
117418792.67017746,117431640.625,172485351.5625,117431439.4314445
116910742.911232,116918945.3125,229125976.5625,117143036.8730175
124850436.5257721,133959960.9375,280395507.8125,145048605.7351876
154034639.7944908,191284179.6875,129394531.25,220145433.1569437
123870948.56690979,137841796.875,130615234.375,139567998.3757878
134526075.12942505,132910156.25,294433593.75,171670799.22197402
157526887.40357208,195971679.6875,176635742.1875,223365466.57326236
145618702.54600906,149414062.5,201660156.25,204365093.0226866
166303934.4779396,206591796.875,352905273.4375,227928125.87455806
190150839.8478775,231469726.5625,210937500.0,232456401.80598366
189586691.92731857,231225585.9375,304321289.0625,232236816.64933753
120433039.04166412,72460937.5,146972656.25,121603832.39701691
118272769.50965118,174462890.625,140747070.3125,124145340.26758176
137990960.658226,182128906.25,132324218.75,186024257.21828714
183096238.23340988,230468750.0,271484375.0,231739931.63119984
121020958.74865341,90307617.1875,147460937.5,123172215.16195846
127057912.2600174,127050781.25,151733398.4375,141762781.03601086
131367570.50265884,158984375.0,324584960.9375,170771039.46822834
161445335.33376312,227221679.6875,197875976.5625,223823722.75579444
142378565.81181335,198266601.5625,191650390.625,203296497.660785
115754557.49792099,115771484.375,144042968.75,115748911.6665156
129224881.5862732,129638671.875,352172851.5625,164021087.0750447
143126446.44252777,197753906.25,292358398.4375,207781327.23850948
113966489.82766342,113964843.75,250000000.0,113939799.19525726
122895739.68210983,129638671.875,252441406.25,128518169.4231879
118170653.37274551,118139648.4375,145385742.1875,118189130.64217743
118569953.80057526,118579101.5625,145629882.8125,118656557.26091704
118405388.39135742,118408203.125,366333007.8125,118413186.07697351
122257921.73163605,123657226.5625,148681640.625,130630254.13462415
119933639.79977036,119921875.0,146484375.0,120187821.67894886
118868142.80622101,118872070.3125,364257812.5,118873585.72972815
160452705.83935165,213647460.9375,153076171.875,225681140.93735957
122921951.67295456,140039062.5,280883789.0625,134703990.21022192
120654061.2048645,75781250.0,146972656.25,121245474.96446401
122493582.21537781,108642578.125,200195312.5,126080744.3265212
178681573.36682892,234033203.125,191162109.375,230777007.63082397
138768786.50687027,182910156.25,271118164.0625,191997073.00497702
174268054.1905594,211108398.4375,136840820.3125,230014125.46891502
140526013.98915863,183911132.8125,151977539.0625,197898915.8482762
131869248.5307045,180249023.4375,145385742.1875,177124674.9670137
178764396.8752365,232934570.3125,219116210.9375,231412029.45943323
119383226.94490433,119384765.625,145996093.75,119407963.71851191
116636079.58951569,136376953.125,231079101.5625,118839306.91590473
119692595.21691513,119311523.4375,146240234.375,119780370.06815784
118606597.94456482,118603515.625,363647460.9375,118609633.14270702
127044402.29752731,127026367.1875,151977539.0625,146395752.3202769
155532400.63694763,204418945.3125,371582031.25,220623228.18425527
191192525.98345566,251782226.5625,140502929.6875,232390449.01711002
191261486.66316605,231738281.25,141357421.875,232197345.54143655
121399395.08478165,121411132.8125,173583984.375,122580902.20460214
185022955.49311066,245043945.3125,193847656.25,231850263.21522406
112516709.49905396,189794921.875,364379882.8125,122289907.52543683
122107492.95471191,138745117.1875,199829101.5625,124262364.17843397
130343314.27608109,166943359.375,178955078.125,164351756.9230831
147062745.6124611,212231445.3125,366577148.4375,209051332.06182757
169222274.75598145,225341796.875,221435546.875,228325682.47355697
140625592.77431107,184375000.0,128173828.125,192810717.73976222
136350407.74342346,177563476.5625,338134765.625,178918432.49470687
142210063.64255142,184790039.0625,231689453.125,198486722.2149231
131034780.44341278,153710937.5,225952148.4375,158595354.3252156
151106796.828331,226293945.3125,245483398.4375,213825711.82046315
124852790.95148087,163232421.875,301269531.25,132889957.82020827
129334264.07228851,160913085.9375,169311523.4375,152501860.8651892
154283876.16130447,190600585.9375,271972656.25,217704726.4007332
124883629.41339111,174902343.75,226562500.0,136364058.81529877
165138836.2829857,220776367.1875,141235351.5625,226285998.85060602
138070045.4453659,182153320.3125,314331054.6875,186020358.67780405
145633091.98768997,185913085.9375,262084960.9375,204405965.04869717
134626065.85322952,180249023.4375,182373046.875,171731190.8199725
148296575.7710228,202905273.4375,156127929.6875,209534955.2300139
132926301.62905121,184082031.25,249023437.5,164984423.89476815
115324800.56207275,115332031.25,125000000.0,115312423.15062925
123305823.81710434,156738281.25,277587890.625,128894969.55168775
157593653.7318039,192358398.4375,331298828.125,221179089.1097961
128195134.26540756,128686523.4375,128173828.125,146948241.48885915
161415360.79753494,194482421.875,263916015.625,223872842.54298037
127003591.10666275,120092773.4375,250488281.25,141754559.98663455
127224742.36429977,129101562.5,353149414.0625,151672502.70265046
150699079.24359512,196484375.0,154174804.6875,216879680.40008828
122889719.42067337,140966796.875,228271484.375,134635622.0742324
161527973.6789093,227685546.875,128051757.8125,225662740.5142512
168897714.38158798,228881835.9375,135375976.5625,229444204.13901857
123874218.71800232,122680664.0625,149536132.8125,132121943.99239463
133003771.50282288,152026367.1875,346801757.8125,177415763.89529386
140102915.38623047,183691406.25,131103515.625,197746990.7660259
113118115.43593216,113134765.625,142822265.625,113587388.15074253
128379187.33067322,129980468.75,277587890.625,157794574.17371807
147972194.90610123,227661132.8125,259155273.4375,213037377.2933484
138977048.06476974,182983398.4375,153930664.0625,192041891.30456796
156740712.58610153,221313476.5625,192016601.5625,221008300.15658516
126776800.06580353,128271484.375,176879882.8125,146295223.04159364
159304040.43947983,193579101.5625,279052734.375,223756030.3954014
124950275.39107132,121118164.0625,304321289.0625,140425424.42371503
114615031.17296982,174707031.25,365600585.9375,125243685.88032357
184692087.65579605,231958007.8125,150512695.3125,232157562.20090312
118328405.6618805,118334960.9375,374877929.6875,118336141.81445512
