File_name,B_bkg [Tesla],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Energy [eV],LO frequency [Hertz],Pitch angle [degrees],Starting position [metres],Starting velocity [metres/second],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres]
out_a5bd48d6-1456-4e85-94c4-40e01da9a03d.h5,1.0048571427712552,27010859986.08679,119022385.28162003,18575.0,26891837600.80517,89.2,[0.0035 0.     0.    ],[ 29119403.03285291 -73110286.56601226  -1098874.25626444],1e-09,496.0083699893339,154.60765618550025,0.02,0.005
out_c3f993b2-597a-4975-9379-03454b22f4ec.h5,1.0048571427712552,27008333365.231995,116495764.42682648,18575.0,26891837600.80517,89.9,[0.0026 0.     0.    ],[-28338193.05177853  73424717.26309885    137363.67554547],1e-09,496.04240923752064,154.60765618550025,0.02,0.005
out_06bdbf10-57d4-4251-8dda-cb9331164ace.h5,1.0048571427712552,27009415594.660793,117577993.85562515,18575.0,26891837600.80517,89.5,[0.0034 0.     0.    ],[-17648599.71685849 -76696260.5309461    -686810.00908256],1e-09,496.02782715295507,154.60765618550025,0.02,0.005
out_f54b1ad1-0271-47d2-86b2-4f7b689c15ba.h5,1.0048571427712552,27006966904.002567,115129303.19739914,18575.0,26891837600.80517,89.6,[0.00365 0.      0.     ],[-18085850.17801951  76595439.07343242    549450.51785376],1e-09,496.0608254359469,154.60765618550025,0.02,0.005
out_8fd32354-51b6-4fe2-8b7a-979f210010ce.h5,1.0048571427712552,27026429447.721252,134591846.9160843,18575.0,26891837600.80517,87.9,[0.0044 0.     0.    ],[ 50606101.69728103 -60207692.32979365  -2883992.84163323],1e-09,495.79897929108455,154.60765618550025,0.02,0.005
out_9f4fdaf3-6cc9-43fa-9419-bef90a497287.h5,1.0048571427712552,27063122557.25338,171284956.44821167,18575.0,26891837600.80517,86.8,[0.0034 0.     0.    ],[78561391.16201933 -1751402.27549088  4393354.99849868],1e-09,495.30797128380283,154.60765618550025,0.02,0.005
out_309d710c-9237-498a-8340-2fe539f7318c.h5,1.0048571427712552,27052611468.524128,160773867.7189598,18575.0,26891837600.80517,87.0,[0.0047 0.     0.    ],[ -4581223.28038968 -78462138.30419596   4119029.66409281],1e-09,495.44827202602494,154.60765618550025,0.02,0.005
out_8f38ac08-898d-4f20-b2fa-5c55cb6e73b7.h5,1.0048571427712552,27011201775.785984,119364174.98081589,18575.0,26891837600.80517,88.7,[0.00465 0.      0.     ],[-46207595.00109928  63686191.94000207  -1785575.4760964 ],1e-09,496.0037665871483,154.60765618550025,0.02,0.005
out_b43f1347-0d75-43a9-9b74-de71a1e5182e.h5,1.0048571427712552,27040902459.44918,149064858.64401245,18575.0,26891837600.80517,87.3,[0.00455 0.      0.     ],[78597602.65007898  1712554.20468194 -3707448.60268611],1e-09,495.6048958776357,154.60765618550025,0.02,0.005
out_727d5e80-e42c-4943-96f7-57c60071c3d8.h5,1.0048571427712552,27017204205.324757,125366604.51958847,18575.0,26891837600.80517,88.4,[0.0044 0.     0.    ],[ 69223756.92185631 -37383197.83105838  -2197534.28481529],1e-09,495.9229720750706,154.60765618550025,0.02,0.005
out_a9fe3135-1208-4537-a84c-3627b4a47d47.h5,1.0048571427712552,27012832591.21629,120994990.41112137,18575.0,26891837600.80517,89.0,[0.0025 0.     0.    ],[62314684.22409879 48054704.25638481  1373567.71492384],1e-09,495.981806083328,154.60765618550025,0.02,0.005
out_88d9e7c6-35ac-420b-9759-e4970d78b2c4.h5,1.0048571427712552,27069859934.5071,178022333.701931,18575.0,26891837600.80517,86.7,[0.00245 0.      0.     ],[-73037400.34928071 -28970224.35685166   4530497.80022054],1e-09,495.21819010243007,154.60765618550025,0.02,0.005
out_888a2ee9-fba4-4743-ac7b-c28be8a4da7c.h5,1.0048571427712552,27010418679.739857,118581078.93468857,18575.0,26891837600.80517,89.3,[0.00275 0.      0.     ],[71685590.14827687 32473262.83808665  -961522.29669855],1e-09,496.0143141817969,154.60765618550025,0.02,0.005
out_c5004744-3c6d-49f1-8683-aa24a5d3d6b8.h5,1.0048571427712552,27037680048.966736,145842448.1615677,18575.0,26891837600.80517,87.4,[0.00445 0.      0.     ],[-70185147.75363791  35433877.00047721   3570231.77123046],1e-09,495.6480617887017,154.60765618550025,0.02,0.005
out_5bdbe7ff-0327-4e09-b125-c8844178aa4d.h5,1.0048571427712552,27018591904.054493,126754303.2493248,18575.0,26891837600.80517,88.3,[0.0045 0.     0.    ],[ 63931243.92740598 -45843273.51440911  -2334841.05729442],1e-09,495.9043065104036,154.60765618550025,0.02,0.005
out_9f7db87c-bd14-4650-8a9a-1b3518f816be.h5,1.0048571427712552,27008428746.703796,116591145.89862823,18575.0,26891837600.80517,89.8,[0.00345 0.      0.     ],[ 30320281.9760537  -72628274.00806315   -274726.93265739],1e-09,496.041123934413,154.60765618550025,0.02,0.005
out_acea8a9d-49e9-454b-ae01-f7c00a907660.h5,1.0048571427712552,27030623507.315674,138785906.51050568,18575.0,26891837600.80517,87.7,[0.0046 0.     0.    ],[ 35371501.87950136 -70236328.0656072    3158517.69570215],1e-09,495.7426813048513,154.60765618550025,0.02,0.005
out_7f449d37-9b42-484f-a636-24a9338824df.h5,1.0048571427712552,27023534014.23832,131696413.43315125,18575.0,26891837600.80517,88.0,[0.00475 0.      0.     ],[ 51685621.31961761 -59290077.19475016   2746717.02781569],1e-09,495.83787196575867,154.60765618550025,0.02,0.005
out_c2293b26-62d2-42a6-a025-7a15307cce61.h5,1.0048571427712552,27010267438.015133,118429837.20996475,18575.0,26891837600.80517,89.4,[0.00265 0.      0.     ],[78694236.5515458    893890.95414381  -824167.40816897],1e-09,496.01635145411433,154.60765618550025,0.02,0.005
out_07fce381-1661-48e1-8f0c-16daf1a04e5c.h5,1.0048571427712552,27009089704.578342,117252103.77317429,18575.0,26891837600.80517,89.7,[0.0024 0.     0.    ],[56021051.64316062 55278685.89741249   412089.35290339],1e-09,496.0322179138771,154.60765618550025,0.02,0.005
out_5ea5fd44-ebf0-49dc-be81-85c4046dffc5.h5,1.0048571427712552,27016407779.46546,124570178.66029358,18575.0,26891837600.80517,88.8,[0.0015 0.     0.    ],[ 19778698.34605287 -76160012.7455128   -1648244.43709414],1e-09,495.93368683764453,154.60765618550025,0.02,0.005
out_94e9f198-b4ac-4465-937c-12364e0421c8.h5,1.0048571427712552,27017619057.47135,125781456.66618347,18575.0,26891837600.80517,88.7,[0.00055 0.      0.     ],[-70370339.10326461  35200685.42082594   1785575.4760964 ],1e-09,495.9173914874824,154.60765618550025,0.02,0.005
out_d60dda77-9d6d-40ac-bd78-896485a48729.h5,1.0048571427712552,27057179247.98395,165341647.17878342,18575.0,26891837600.80517,87.0,[0.0004 0.     0.    ],[-43039174.90513373 -65764155.71948647  -4119029.66409281],1e-09,495.3872671214194,154.60765618550025,0.02,0.005
out_064a4140-e1a2-4ce0-a177-b6568ed66abb.h5,1.0048571427712552,27021490796.726723,129653195.92155457,18575.0,26891837600.80517,88.4,[0.0007 0.     0.    ],[75753828.81710331 21231802.13739059  2197534.28481529],1e-09,495.8653303543212,154.60765618550025,0.02,0.005
out_7325f09b-4970-4b18-90e3-1350f8520d67.h5,1.0048571427712552,27046140880.21005,154303279.40488052,18575.0,26891837600.80517,87.3,[0.00065 0.      0.     ],[70919074.52598195 33926403.47313424  3707448.60268611],1e-09,495.5347813999092,154.60765618550025,0.02,0.005
out_92659ef3-3367-41e7-971c-556afdd46071.h5,1.0048571427712552,27032431841.19577,140594240.3906021,18575.0,26891837600.80517,87.8,[0.00155 0.      0.     ],[-46972894.95368481 -63076780.89322085  -3021259.87030847],1e-09,495.71842155257724,154.60765618550025,0.02,0.005
out_b7b9e365-0613-4d6f-b6ab-0485a5263461.h5,1.0048571427712552,27023190459.891125,131352859.08595657,18575.0,26891837600.80517,88.3,[0.0006 0.     0.    ],[ 49949985.08195592 -60776711.55084643  -2334841.05729442],1e-09,495.84248816885804,154.60765618550025,0.02,0.005
out_266a5e36-6a0e-4869-9322-4dddfef11f21.h5,1.0048571427712552,27042935031.029873,151097430.22470474,18575.0,26891837600.80517,87.4,[0.00075 0.      0.     ],[-49508390.62250386  61077277.79178198   3570231.77123046],1e-09,495.5776822279265,154.60765618550025,0.02,0.005
out_e1b3a733-ea4a-4894-a38d-ab02af1c93b8.h5,1.0048571427712552,27028367851.453163,136530250.647995,18575.0,26891837600.80517,88.0,[0.00045 0.      0.     ],[54371604.94955182 56837006.25617272 -2746717.02781569],1e-09,495.77295393722443,154.60765618550025,0.02,0.005
out_0e0c222b-9eb0-4402-824f-14918b31243d.h5,1.0048571427712552,27035051757.721687,143214156.91651917,18575.0,26891837600.80517,87.7,[0.0005 0.     0.    ],[78471728.13648215  5145173.3328633  -3158517.69570215],1e-09,495.6832889410243,154.60765618550025,0.02,0.005
out_80dbec9e-2bb0-40d7-a43a-cf799d630d1e.h5,1.0048571427712552,27015342956.999462,123505356.19429398,18575.0,26891837600.80517,88.9,[0.00075 0.      0.     ],[ 1542582.97999543 78674003.03156443  1510908.37725346],1e-09,495.9480150556394,154.60765618550025,0.02,0.005
out_b98d729b-6c4e-44cb-8d2d-89ff91d1521a.h5,1.0048571427712552,27008019669.097355,116182068.29218674,18575.0,26891837600.80517,90.0,[0.00275 0.      0.     ],[ 1.37150828e+07  7.74994043e+07 -4.81920734e-09],1e-09,496.0466365836815,154.60765618550025,0.02,0.005
out_9954ad23-44a2-44ac-9b6c-0607c5868ea2.h5,1.0048571427712552,27052168121.439518,160330520.63434982,18575.0,26891837600.80517,87.1,[0.00165 0.      0.     ],[18067297.71623367 76498227.426428   -3981847.96705131],1e-09,495.4541959864603,154.60765618550025,0.02,0.005
out_37d0f255-580b-47e4-b3ce-335b3f4a50e0.h5,1.0048571427712552,27017862124.22656,126024523.42139053,18575.0,26891837600.80517,88.6,[0.0017 0.     0.    ],[16583905.90194832 76912532.63202794 -1922901.07592613],1e-09,495.9141219624899,154.60765618550025,0.02,0.005
out_f73be6c8-6325-4616-91c2-044e3aaa98b2.h5,1.0048571427712552,27049087676.42643,157250075.6212616,18575.0,26891837600.80517,87.2,[0.0014 0.     0.    ],[72120461.94386183 31274890.29442474 -3844654.14061033],1e-09,495.49537050585417,154.60765618550025,0.02,0.005
out_63642ee9-6b01-4782-9a08-97193832c24e.h5,1.0048571427712552,27019663232.187485,127825631.38231659,18575.0,26891837600.80517,88.5,[0.00155 0.      0.     ],[78564682.37690167 -4196109.21947651 -2060220.81826565],1e-09,495.88989977045924,154.60765618550025,0.02,0.005
out_9e07480a-2673-4504-93cd-db51aef70278.h5,1.0048571427712552,27030433984.807392,138596384.00222397,18575.0,26891837600.80517,87.9,[0.0007 0.     0.    ],[-77222413.45463097 -14921213.25216795   2883992.84163323],1e-09,495.74522433732983,154.60765618550025,0.02,0.005
out_13f10289-f7dd-4784-b121-7c68f2b2b6ea.h5,1.0048571427712552,27039950662.667088,148113061.8619194,18575.0,26891837600.80517,87.5,[0.0015 0.     0.    ],[-52690010.99259515 -58362988.13529359  -3433004.06422971],1e-09,495.61764292486345,154.60765618550025,0.02,0.005
out_692afa6f-4041-4e5a-917a-c97812ed19c9.h5,1.0048571427712552,27024172808.45469,132335207.64952087,18575.0,26891837600.80517,88.2,[0.00145 0.      0.     ],[-67028127.2024707   41174990.50865471  -2472140.71744274],1e-09,495.8292895526759,154.60765618550025,0.02,0.005
out_06960eac-47a4-4308-afca-843c880b3f1e.h5,1.0048571427712552,27037183888.14896,145346287.34379196,18575.0,26891837600.80517,87.6,[0.00175 0.      0.     ],[ 42330255.37802289 -66268760.10724023  -3295765.89970319],1e-09,495.6547105015939,154.60765618550025,0.02,0.005
out_751f4268-1043-45cb-aabe-c2bac1c44d54.h5,1.0048571427712552,27025727842.90813,133890242.1029625,18575.0,26891837600.80517,88.1,[0.0016 0.     0.    ],[-58300775.66217357  52805980.50212712   2609432.84702172],1e-09,495.80840155305145,154.60765618550025,0.02,0.005
out_c86c680b-5e1c-4902-8d71-9b79d659c172.h5,1.0048571427712552,27021817006.51098,129979405.70581055,18575.0,26891837600.80517,88.3,[0.00255 0.      0.     ],[-72584154.06384604 -30337275.01701943  -2334841.05729442],1e-09,495.8609457628615,154.60765618550025,0.02,0.005
out_f3aebbd0-aafc-4718-8258-e9954c92c659.h5,1.0048571427712552,27041289614.630432,149452013.82526398,18575.0,26891837600.80517,87.4,[0.0024 0.     0.    ],[ 2765639.27805888 78573951.43346547  3570231.77123046],1e-09,495.599711524073,154.60765618550025,0.02,0.005
out_4ae43982-5b9a-488b-ba40-272939cc551d.h5,1.0048571427712552,27026346595.99187,134508995.18670273,18575.0,26891837600.80517,88.0,[0.0027 0.     0.    ],[62745914.58062996 47430653.67876171 -2746717.02781569],1e-09,495.8000918893033,154.60765618550025,0.02,0.005
out_6a6e5fc0-13a0-4cef-a40c-b6b576a01be0.h5,1.0048571427712552,27032951453.11301,141113852.30784225,18575.0,26891837600.80517,87.7,[0.00265 0.      0.     ],[56547447.24272748 54650444.97240736 -3158517.69570215],1e-09,495.71145224381326,154.60765618550025,0.02,0.005
out_d591c3ee-3be1-461c-8367-40c2667ee12c.h5,1.0048571427712552,27007323583.31156,115485982.50639343,18575.0,26891837600.80517,89.4,[0.0046 0.     0.    ],[ 56384609.77767525 -54903166.46321809    824167.40816897],1e-09,496.0560178969437,154.60765618550025,0.02,0.005
out_9f37ece6-04eb-4bb2-a66f-d1cd8cff23a9.h5,1.0048571427712552,27004722619.314655,112885018.50948715,18575.0,26891837600.80517,89.7,[0.00445 0.      0.     ],[16991895.44031608 76846384.63256307  -412089.35290339],1e-09,496.0910828378636,154.60765618550025,0.02,0.005
out_9b5d7da9-ffe8-489e-9c28-8efff2f004c4.h5,1.0048571427712552,27030252442.661674,138414841.85650635,18575.0,26891837600.80517,87.8,[0.0036 0.     0.    ],[ 37000991.29483017 -69397837.07999264  -3021259.87030847],1e-09,495.7476603753439,154.60765618550025,0.02,0.005
out_ef0725b4-bc55-451d-b03f-a4e4739e769a.h5,1.0048571427712552,27015463230.390095,123625629.5849266,18575.0,26891837600.80517,88.7,[0.0026 0.     0.    ],[ 5318922.90923588 78503388.0714075  -1785575.4760964 ],1e-09,495.94639651354,154.60765618550025,0.02,0.005
out_4aa9b0e6-2d03-421e-8b9f-de01586a3b2b.h5,1.0048571427712552,27054650792.047276,162813191.2421074,18575.0,26891837600.80517,87.0,[0.00275 0.      0.     ],[-44401472.95555088  64852169.99753395   4119029.66409281],1e-09,495.4210292707777,154.60765618550025,0.02,0.005
out_16bc05ad-c071-4b5e-a586-8208c91a502e.h5,1.0048571427712552,27020270586.702072,128432985.89690399,18575.0,26891837600.80517,88.4,[0.00245 0.      0.     ],[-76958455.20123303 -16334876.04765046   2197534.28481529],1e-09,495.8817336582234,154.60765618550025,0.02,0.005
out_ea714b25-c132-4421-a779-db7ef77f32b5.h5,1.0048571427712552,27044212912.097885,152375311.29271698,18575.0,26891837600.80517,87.3,[0.0025 0.     0.    ],[ 6331042.69999252 78360920.63378626 -3707448.60268611],1e-09,495.5605783977832,154.60765618550025,0.02,0.005
out_fffed706-4747-4364-800f-6758bc381b2b.h5,1.0048571427712552,27066028430.935577,174190830.13040924,18575.0,26891837600.80517,86.7,[0.0044 0.     0.    ],[ 75631689.24362214 -21297495.89091646   4530497.80022054],1e-09,495.26923387780744,154.60765618550025,0.02,0.005
out_a5272fca-b0fc-4b94-bd6d-8dd8672a0c76.h5,1.0048571427712552,27008259216.566895,116421615.76172638,18575.0,26891837600.80517,89.0,[0.00455 0.      0.     ],[-3987429.07650053 78590552.10696533  1373567.71492384],1e-09,496.04340843645934,154.60765618550025,0.02,0.005
out_250cd7d5-20d7-4b9a-8dfb-1fddec226ca4.h5,1.0048571427712552,27013561897.00122,121724296.19605255,18575.0,26891837600.80517,88.8,[0.00365 0.      0.     ],[-74030775.8516688  -26664370.91815212  -1648244.43709414],1e-09,495.9719875077167,154.60765618550025,0.02,0.005
out_f781ff9f-d154-4301-9944-ec6d1d2b414c.h5,1.0048571427712552,27007940864.672104,116103263.86693573,18575.0,26891837600.80517,89.3,[0.0047 0.     0.    ],[-19732975.47014694 -76183635.46952039   -961522.29669855],1e-09,496.04769858648723,154.60765618550025,0.02,0.005
out_59303c36-432e-4f6d-aabc-b37839518062.h5,1.0048571427712552,27037637995.150505,145800394.3453369,18575.0,26891837600.80517,87.5,[0.00365 0.      0.     ],[ 47480052.88752851 -62674717.55243669   3433004.06422971],1e-09,495.64862529865076,154.60765618550025,0.02,0.005
out_278c3b4d-18e9-41dd-8e45-989284cac94e.h5,1.0048571427712552,27020782380.635532,128944779.83036423,18575.0,26891837600.80517,88.2,[0.0037 0.     0.    ],[-57006259.72112708  54207342.97367658   2472140.71744274],1e-09,495.87485313499377,154.60765618550025,0.02,0.005
out_31474c41-6afa-4177-8da8-4b3417eb5f96.h5,1.0048571427712552,27004125057.291573,112287456.48640442,18575.0,26891837600.80517,89.9,[0.00465 0.      0.     ],[53858080.0635758  57389454.62775663  -137363.67554547],1e-09,496.0991413626239,154.60765618550025,0.02,0.005
out_685763f9-d8a4-4c2e-ae1a-5a09b6f28ec5.h5,1.0048571427712552,27035219581.910404,143381981.10523605,18575.0,26891837600.80517,87.6,[0.0034 0.     0.    ],[-63231134.2856562  -46746366.09907666  -3295765.89970319],1e-09,495.6810390513048,154.60765618550025,0.02,0.005
out_4af3dc97-edba-471b-bb4b-5a65aa76892e.h5,1.0048571427712552,27022649737.002018,130812136.19684982,18575.0,26891837600.80517,88.1,[0.00355 0.      0.     ],[26722426.27339162 73982186.73211321  2609432.84702172],1e-09,495.84975426503416,154.60765618550025,0.02,0.005
out_e6409ad7-08ab-4fa8-b79e-5a85d316abf8.h5,1.0048571427712552,27029625288.139053,137787687.3338852,18575.0,26891837600.80517,87.9,[0.00245 0.      0.     ],[ 17374907.48973117 -76707602.84611903  -2883992.84163323],1e-09,495.7560765532229,154.60765618550025,0.02,0.005
out_426bbde1-6d7a-493c-89f1-797302c3bde9.h5,1.0048571427712552,27055737384.642426,163899783.8372574,18575.0,26891837600.80517,86.9,[0.0046 0.     0.    ],[78453041.36379026  4611532.47994475 -4256198.8138556 ],1e-09,495.40651813288883,154.60765618550025,0.02,0.005
out_05df79df-9e1b-4ad4-843f-c0433e0483aa.h5,1.0048571427712552,27051026914.564735,159189313.75956726,18575.0,26891837600.80517,87.1,[0.0035 0.     0.    ],[ -7069485.76690698 -78284279.50197935   3981847.96705131],1e-09,495.469446998751,154.60765618550025,0.02,0.005
out_77ef78bc-3950-46a4-9a44-d4e395568b80.h5,1.0048571427712552,27016201759.087154,124364158.28198624,18575.0,26891837600.80517,88.6,[0.00345 0.      0.     ],[ 74456651.86876258 -25431685.02736954   1922901.07592613],1e-09,495.9364588123754,154.60765618550025,0.02,0.005
out_68469ae4-105a-4167-bb2b-1e83529a1f72.h5,1.0048571427712552,27045492652.063694,153655051.25852585,18575.0,26891837600.80517,87.2,[0.00375 0.      0.     ],[-62471006.55030049  47716382.24464045   3844654.14061033],1e-09,495.5434538911203,154.60765618550025,0.02,0.005
out_fb3cb900-2ac8-4739-a53b-a4f4d7dc964e.h5,1.0048571427712552,27016215472.016975,124377871.21180725,18575.0,26891837600.80517,88.5,[0.0036 0.     0.    ],[36511942.71260598 69691424.78753465 -2060220.81826565],1e-09,495.9362743034515,154.60765618550025,0.02,0.005
out_039512e3-31c2-48b4-90d6-d479f4329514.h5,1.0048571427712552,27013691976.488815,121854375.68364716,18575.0,26891837600.80517,88.9,[0.0024 0.     0.    ],[22790198.41325953 75316566.38180636  1510908.37725346],1e-09,495.97023640457553,154.60765618550025,0.02,0.005
out_5cfa75d2-61ed-4a97-9f66-a2f9e6901d6a.h5,1.0048571427712552,27010518733.137875,118681132.33270645,18575.0,26891837600.80517,90.0,[0.0004 0.     0.    ],[ 7.76728155e+07 -1.26962548e+07 -4.81920734e-09],1e-09,496.01296646451,154.60765618550025,0.02,0.005
out_dc8ddab9-8a58-4204-a694-8249d8bfa86c.h5,1.0048571427712552,27039756125.38015,147918524.5749817,18575.0,26891837600.80517,87.4,[0.0042 0.     0.    ],[  4281388.2236508  -78505950.85318895  -3570231.77123046],1e-09,495.62024857447295,154.60765618550025,0.02,0.005
out_614122ca-f859-4db8-a402-83f513637b9c.h5,1.0048571427712552,27018497723.963734,126660123.15856552,18575.0,26891837600.80517,88.3,[0.00435 0.      0.     ],[-77676971.62878126 -12453824.92264605   2334841.05729442],1e-09,495.90557314399734,154.60765618550025,0.02,0.005
out_86a99e66-4651-4156-8bc4-6c902e1602d0.h5,1.0048571427712552,27007421105.391266,115583504.58609772,18575.0,26891837600.80517,89.8,[0.0032 0.     0.    ],[-28044024.03692879  73537190.5930181     274726.93265739],1e-09,496.0547034929844,154.60765618550025,0.02,0.005
out_277f4396-3000-443b-a07c-75cd49b706c1.h5,1.0048571427712552,27030641933.45002,138804332.64485168,18575.0,26891837600.80517,87.7,[0.00405 0.      0.     ],[75756099.64558205 21102092.11997275  3158517.69570215],1e-09,495.74243406602886,154.60765618550025,0.02,0.005
out_e1468a87-046e-421c-9297-64bdcbbde20d.h5,1.0048571427712552,27056996650.736645,165159049.9314766,18575.0,26891837600.80517,87.0,[0.00085 0.      0.     ],[67960902.79122618 39479240.69448481 -4119029.66409281],1e-09,495.38970477085934,154.60765618550025,0.02,0.005
