File_name,Axial F [Hertz],B_bkg [Tesla],Delta E [eV],Gas density [m^-3],Helium fraction,LO frequency [Hertz],Pitch angle [degrees],Start E [eV],Start F [Hertz],"Start F, downmixed [Hertz]",Time [seconds],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres],x_start [metres],y_start [metres],z_max [metres],z_start [metres]
out_ab469685-5339-4493-aabd-b7faf7f15709.h5,"[55067569.9310138  55067569.93101384 55067569.93095862 37204742.49474841
 47229660.86933997 47993324.5400924  49128124.86565405 52214658.90426589
 52204567.1649513  51764360.00605671 52366504.55832156 51764360.00605671
 51754441.56185039 51933557.10647046 38982022.01074352 35947089.50119322
 50010448.15988758]",1.0048897590285832,"[ -1.           1.17743509   0.45329398  54.95752969  31.06169838
  16.88186986  52.11103646  85.80150889   0.43399809  18.1203562
 122.68962248  15.87149001   1.69603688  18.20086124 233.23426178
  14.38653605  53.43997771]",1e+18,0.0,26760643051.162266,"[89.29136968 89.29106313 89.29175998 87.25718062 88.06367397 88.14693558
 88.28251832 88.73450754 88.73406301 88.66504423 88.79364059 88.69293814
 88.69238182 88.72566238 87.41750549 87.21516067 88.49913389]","[18504.36296626 18504.34214207 18502.06259539 18501.4652461
 18446.35555069 18414.93287045 18397.60787896 18345.30861369
 18259.32942302 18257.6534567  18239.25931545 18116.26380473
 18100.17422476 18098.15934936 18079.39048497 17845.19895301
 17830.6906653 ]","[2.70137064e+10 2.70137690e+10 2.70138441e+10 2.70517164e+10
 2.70328835e+10 2.70322488e+10 2.70326413e+10 2.70308867e+10
 2.70309266e+10 2.70327424e+10 2.70375437e+10 2.70394820e+10
 2.70396115e+10 2.70401726e+10 2.70774156e+10 2.70846744e+10
 2.70585094e+10]","[2.53063308e+08 2.53125927e+08 2.53201062e+08 2.91073356e+08
 2.72240475e+08 2.71605794e+08 2.71998232e+08 2.70243674e+08
 2.70283528e+08 2.72099394e+08 2.76900650e+08 2.78838982e+08
 2.78968460e+08 2.79529535e+08 3.16772566e+08 3.24031339e+08
 2.97866328e+08]","[0.00000000e+00 2.95467117e-06 1.59343942e-04 1.79786521e-04
 2.01405468e-04 2.52835028e-04 3.16029976e-04 3.42952237e-04
 3.68490537e-04 5.47010393e-04 5.86402627e-04 6.30710419e-04
 6.62326659e-04 7.08553293e-04 7.90989687e-04 9.31535659e-04
 9.49419048e-04]",1e-09,448.28952414292866,155.64586390071958,0.02,0.006,"[-2.07334294e-03 -7.12353843e-05  2.17684127e-03  1.53617334e-03
 -2.29063917e-03  1.83516649e-03  7.42280504e-04 -1.11704225e-03
  1.57902279e-03 -2.63838270e-03 -6.96579349e-04 -4.14734257e-04
 -2.15446797e-03 -2.63997573e-03  1.91061460e-03  8.90058090e-04
  2.61431313e-03]","[ 0.0019058   0.00349214 -0.00198705 -0.00325575 -0.00202226  0.0031452
  0.00273665  0.00346186  0.00264098  0.00244172 -0.00344372 -0.00273488
  0.00178944  0.00125322 -0.00215131  0.00279693  0.00137521]","[0.00278879 0.00278977 0.0027872  0.01386282 0.0084126  0.00796581
 0.00726483 0.00513581 0.00513832 0.00544701 0.00487422 0.00532073
 0.00532318 0.00517405 0.01255791 0.01423624 0.00621585]","[ 0.00000000e+00  2.69125655e-03  7.09384336e-05  2.51835301e-03
  8.29568606e-03  7.96049054e-03 -4.58353453e-03  4.22263260e-03
 -2.70757120e-03  4.79917070e-03  4.48683007e-03 -4.87302511e-03
  5.20092860e-03 -2.01274793e-03 -4.47210169e-03  5.13056260e-03
 -6.21131125e-03]"
out_797272e6-8e16-47d8-ab8c-566571bb1020.h5,[ 2.09401062e+07 -1.00000000e+00],1.0048897590285832,[-1.         23.06711454],1e+18,0.0,26760643051.162266,[86.49876062 87.16765619],[18303.63484376 18302.71681634],[2.70957613e+10 2.71465853e+10],[3.35118239e+08 3.85942221e+08],[0.        0.0001311],1e-09,447.72672402435853,155.64586390071958,0.02,0.006,[ 0.00089759 -0.00124429],[ 0.00135029 -0.00194106],[ 0.02498612 -0.01706149],[ 0.         -0.01704725]
out_961b67e9-791d-4e5c-a286-014fc0cfaf22.h5,"[ 4.57729928e+07  4.26708421e+07  4.28400366e+07  4.41639030e+07
  4.30654385e+07  4.30654385e+07  4.11371353e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         47.29535777 17.27383211 48.34516449 14.83489265  0.50288484
 32.30130191 52.0339254 ]",1e+18,0.0,26760643051.162266,"[88.05735333 87.76041573 87.77718173 87.90599073 87.80394986 87.80420789
 87.63951407 85.86750558]","[18307.63080769 18307.08722445 18259.66721715 18242.27919368
 18193.29724198 18178.39833809 18177.25713692 18144.4031321 ]","[2.70400859e+10 2.70487002e+10 2.70492774e+10 2.70488723e+10
 2.70518919e+10 2.70519532e+10 2.70575069e+10 2.71475834e+10]","[2.79442823e+08 2.88057161e+08 2.88634307e+08 2.88229266e+08
 2.91248848e+08 2.91310102e+08 2.96863801e+08 3.86940365e+08]","[0.00000000e+00 7.78837195e-05 9.57833851e-05 1.12197001e-04
 2.03981645e-04 2.13214588e-04 3.05289134e-04 3.85139761e-04]",1e-09,448.10780106106336,155.64586390071958,0.02,0.006,"[-9.28634116e-04  1.17537479e-04  1.57491835e-03 -1.46303458e-03
 -2.28406499e-03 -3.77687131e-05 -1.63518300e-03  2.28553299e-03]","[ 0.00130543  0.00245578 -0.00076451 -0.00113066  0.00042527  0.00158539
  0.00122386  0.00089611]","[0.00868544 0.01046547 0.01035732 0.00956141 0.01018777 0.01018625
 0.01126818 0.07499367]","[ 0.         -0.00565808 -0.00964101 -0.00815621  0.00125174  0.00629558
  0.00471955  0.0043653 ]"
out_5d59fba3-5f74-4fe2-96eb-3249d4e6a378.h5,"[ 4.97800277e+07  3.21363986e+07  3.14150303e+07  3.31175123e+07
  9.60651672e+06  8.41689042e+06  8.95014515e+06 -1.00000000e+00]",1.0048897590285832,"[ -1.         245.70632995  28.00594966  79.48079114  73.25688452
  32.47930933  16.01981277  42.08979613]",1e+18,0.0,26760643051.162266,"[88.64584306 87.04863861 87.00882937 87.11310765 86.15749546 86.12916834
 86.14167106 85.99927521]","[17954.63549808 17954.42582837 17708.41080355 17680.32696764
 17600.12684176 17526.66197095 17493.55655816 17477.09155003]","[2.70491604e+10 2.70985534e+10 2.71015886e+10 2.71017583e+10
 2.71649322e+10 2.71706365e+10 2.71693262e+10 2.71798508e+10]","[2.88517333e+08 3.37910394e+08 3.40945564e+08 3.41115257e+08
 4.04289185e+08 4.09993486e+08 4.08683170e+08 4.19207749e+08]","[0.00000000e+00 3.06338124e-05 7.62608800e-05 8.77898379e-05
 1.94771143e-04 2.25688492e-04 3.18902227e-04 3.85253801e-04]",1e-09,448.0454624259077,155.64586390071958,0.02,0.006,"[ 0.00045615 -0.0013978  -0.00137188 -0.00189246  0.00232126  0.00198421
 -0.00082957 -0.00232203]","[-2.32327849e-03 -1.14903341e-03  7.12092582e-04  1.32185366e-03
 -5.90147302e-05  1.23633848e-03  2.11087239e-03 -1.12898165e-04]","[0.00570093 0.01630082 0.01674006 0.01562894 0.04081167 0.04385079
 0.04240478 0.07499899]","[ 0.         -0.00251354 -0.01589527 -0.0124209  -0.01562822 -0.01632442
  0.03135271 -0.02853814]"
out_7cf0b8e6-ce7b-45c7-806c-f26e05871d5e.h5,"[ 2.91754624e+07  3.95470616e+07  3.95470616e+07  3.78884038e+07
  3.66793089e+07  3.83619416e+07  4.19680594e+07  4.49802549e+07
  4.49278827e+07  4.30379908e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          18.39494016   0.40269044  32.15423681  19.190189
  26.76703555  13.95496158 120.52652734 139.6022965   23.34059116
 256.55619273]",1e+18,0.0,26760643051.162266,"[86.83416376 87.45434588 87.45427287 87.33996795 87.26088706 87.37571069
 87.64853624 87.92893624 87.93920886 87.76560332 85.47387571]","[18444.79245352 18444.73946821 18426.12018271 18425.55844124
 18392.35331145 18373.07272516 18345.65062055 18331.58866626
 18211.01519957 18070.16323335 18046.64331964]","[2.70691129e+10 2.70474931e+10 2.70474802e+10 2.70525069e+10
 2.70562485e+10 2.70539567e+10 2.70470787e+10 2.70468201e+10
 2.70537263e+10 2.70587954e+10 2.71589717e+10]","[3.08469875e+08 2.86850075e+08 2.86837105e+08 2.91863832e+08
 2.95605446e+08 2.93313630e+08 2.86435621e+08 2.86177022e+08
 2.93083234e+08 2.98152301e+08 3.98328638e+08]","[0.00000000e+00 7.52000629e-06 3.94378053e-05 6.20668501e-05
 2.11814854e-04 2.24707745e-04 3.18293054e-04 3.33596623e-04
 3.40356503e-04 5.21699655e-04 5.47750707e-04]",1e-09,447.9087072164942,155.64586390071958,0.02,0.006,"[-0.00203488 -0.00246416  0.00103513  0.00183181 -0.00215185 -0.00135702
 -0.00233546  0.00150061  0.00267983 -0.00290619  0.00254321]","[-0.00100433 -0.0018159   0.00207719 -0.00141746  0.00044292  0.0018692
  0.00202557  0.00163401 -0.00023251 -0.00041177  0.00079965]","[0.01863392 0.01245262 0.01245379 0.01335569 0.0140273  0.01306398
 0.01106197 0.00930397 0.00924324 0.01029603 0.07499524]","[ 0.         -0.01241641 -0.00550391 -0.01234527 -0.01104122 -0.00299569
  0.00485673  0.00777344  0.00910193 -0.00831019  0.00206413]"
out_9ddb1108-85b3-43a4-8188-9c1e88a66d14.h5,"[ 4.80787523e+07  5.11468340e+07  4.81730748e+07  3.41000417e+07
  3.40957373e+07  3.15397513e+07  3.15434346e+07  4.27857485e+07
  4.51230255e+07  4.30929213e+07  4.15804234e+07  4.37136156e+07
  4.49428337e+07  4.52818827e+07 -1.00000000e+00]",1.0048897590285832,"[-1.00000000e+00  3.16679358e+01  1.77782994e+01  3.19134462e+01
  4.40900772e-01  1.66498523e+01  3.63815789e-01  1.24969959e+02
  2.10883565e+01  4.22464335e-01  2.33791750e+01  2.20988944e+01
  2.30105503e+01  3.29345231e+01  9.15787476e+02]",1e+18,0.0,26760643051.162266,"[88.26817648 88.70610632 88.28328391 87.11481431 87.11447116 86.97035128
 86.97056995 87.75057657 87.97259565 87.78164218 87.6531365  87.84332267
 87.9646452  88.00316077 77.41885724]","[18478.58985679 18478.18575755 18446.33880274 18428.34967988
 18396.07316233 18395.49986066 18378.27090248 18377.420049
 18251.74537349 18215.60575607 18215.08526201 18190.85401978
 18168.66184436 18145.63556028 18112.62321251]","[2.70273280e+10 2.70229382e+10 2.70295991e+10 2.70603542e+10
 2.70604391e+10 2.70670005e+10 2.70670502e+10 2.70489926e+10
 2.70453147e+10 2.70501956e+10 2.70545027e+10 2.70511556e+10
 2.70498595e+10 2.70508173e+10 2.71729926e+10]","[2.66684936e+08 2.62295168e+08 2.68956081e+08 2.99711171e+08
 2.99796055e+08 3.06357441e+08 3.06407173e+08 2.88349520e+08
 2.84671684e+08 2.89552525e+08 2.93859657e+08 2.90512522e+08
 2.89216457e+08 2.90174219e+08 4.12349546e+08]","[0.00000000e+00 5.73832240e-05 8.28544907e-05 1.12872047e-04
 1.64573228e-04 1.83427724e-04 2.65939933e-04 3.35337473e-04
 4.36577785e-04 5.11745812e-04 5.25857510e-04 6.48653362e-04
 6.62116138e-04 6.64390059e-04 6.75658148e-04]",1e-09,448.19559349320605,155.64586390071958,0.02,0.006,"[-1.81622811e-03 -1.55567459e-03 -2.12731541e-03 -1.51168703e-03
 -1.88585415e-03 -5.76367501e-05  9.93059551e-04  1.88215147e-03
  2.60669257e-03  1.52442116e-03  2.00133708e-03  2.87738649e-04
 -1.88950904e-03 -2.30298152e-03  1.37774510e-03]","[-0.00046597 -0.00187976 -0.00078615 -0.00142448  0.00151794  0.00254128
  0.00187128  0.00063259  0.00090788  0.0019283  -0.00116205 -0.00229357
 -0.00022238  0.000277    0.00238148]","[0.00750728 0.00538257 0.0074249  0.01549739 0.01550017 0.0170533
 0.0170506  0.01046936 0.00911774 0.01027139 0.01111011 0.00988672
 0.00916373 0.00894195 0.07494402]","[ 0.00000000e+00 -5.07756905e-03  8.00621805e-04  5.03246081e-03
 -7.05282582e-05  1.26155253e-02 -1.39341122e-02 -6.35553338e-03
  1.68398263e-04  4.51986445e-03 -4.08977065e-03 -7.09042944e-03
  3.27365754e-03 -7.22702983e-03 -6.33038411e-03]"
out_74da4b0c-f2b3-42ef-81e5-b4e9d85cc55b.h5,[ 5.34229491e+07  5.08866674e+07 -1.00000000e+00],1.0048897590285832,[ -1.          14.62633201 132.6507591 ],1e+18,0.0,26760643051.162266,[89.61177377 88.8533336  84.47421933],[17966.9890562  17966.73537014 17951.88076706],[2.70413458e+10 2.70470504e+10 2.71566555e+10],[2.80702731e+08 2.86407310e+08 3.96012466e+08],[0.00000000e+00 3.70504339e-05 7.04096842e-05],1e-09,448.09914063280536,155.64586390071958,0.02,0.006,[-0.00195757 -0.00208983  0.00148409],[ 0.00094216 -0.00031669  0.00022574],[ 0.00156055  0.00475867 -0.00475535],[ 0.          0.00021649 -0.00472786]
out_f291f078-118b-4bef-bd2c-380f31d643fd.h5,"[53296454.3235246  52184395.38477659 44005609.40230757 43998441.19754804
 49798383.20650013 45874054.0950204  45866264.30835114 45866264.3082371
 45472463.04906562 42502978.83736853 42509668.00625259 53784633.71418809
 53433517.41079805 52590815.90945872]",1.0048897590285832,"[-1.         21.62118702 36.00628852  0.38086052 58.44538488 25.64612595
  0.41740273  0.35425431 15.03184315 17.97622893  0.72989643 33.3431971
 34.06618133 98.45929014]",1e+18,0.0,26760643051.162266,"[89.35219649 89.0428058  87.89727734 87.89686808 88.60709806 88.0979332
 88.09775502 88.09745295 88.05635328 87.76731795 87.76783896 89.72570391
 89.52633225 89.26909705]","[18008.25784399 18007.86121992 17985.05588492 17948.19344677
 17947.64384138 17889.14531752 17863.47043772 17862.47885803
 17861.27617322 17845.10473063 17826.78042822 17825.83182233
 17792.40395459 17757.77539532]","[2.70399650e+10 2.70431989e+10 2.70613312e+10 2.70614069e+10
 2.70526119e+10 2.70617399e+10 2.70617158e+10 2.70618196e+10
 2.70633722e+10 2.70704038e+10 2.70704478e+10 2.70495117e+10
 2.70518611e+10 2.70582552e+10]","[2.79321926e+08 2.82555807e+08 3.00688175e+08 3.00763840e+08
 2.91968886e+08 3.01096803e+08 3.01072749e+08 3.01176518e+08
 3.02729189e+08 3.09760722e+08 3.09804719e+08 2.88868686e+08
 2.91218024e+08 2.97612125e+08]","[0.00000000e+00 5.77943828e-05 2.30542548e-04 3.55602924e-04
 3.80253200e-04 3.88045045e-04 3.92265731e-04 4.76550702e-04
 6.01101409e-04 7.68536889e-04 8.19714858e-04 8.51874006e-04
 8.64359440e-04 9.47445700e-04]",1e-09,448.1086321766905,155.64586390071958,0.02,0.006,"[ 0.00255607  0.00251889  0.00140814  0.00265008 -0.00215804  0.00208134
  0.00263625 -0.00072617  0.00032558  0.00034638  0.00017079  0.00110467
 -0.00259104  0.00202784]","[-0.00017551 -0.00035252 -0.00232784 -0.00042991  0.00062712  0.00179969
  0.00033565 -0.00186855  0.00185666 -0.00192878 -0.00188124  0.00161826
  0.00014808  0.00143841]","[0.0026037  0.0039001  0.00956635 0.00956902 0.00584128 0.00841076
 0.00841132 0.00841287 0.00864062 0.01035996 0.01035673 0.00109126
 0.00189139 0.00294498]","[ 0.          0.00243375 -0.00359265  0.00193926 -0.00461691 -0.00514116
  0.00821417 -0.00251143 -0.00121453  0.0027746   0.00566338 -0.00081873
  0.00096967 -0.00062184]"
out_1085aa6a-80e7-48fd-b034-4abd02eb2f61.h5,[ 3.0294575e+07 -1.0000000e+00],1.0048897590285832,[ -1.         110.85323692],1e+18,0.0,26760643051.162266,[86.93812696 85.25475688],[18417.77281755 18416.85669314],[2.70676503e+10 2.71193018e+10],[3.07007208e+08 3.58658745e+08],[0.         0.00013024],1e-09,447.9187178545552,155.64586390071958,0.02,0.006,[-7.89357041e-06  1.60478173e-04],[0.00032858 0.0006529 ],[0.01781106 0.07499365],[ 0.         -0.01703794]
out_1a6276da-61f8-4e46-918c-d848b124cd4c.h5,"[ 3.08199944e+07  4.27925270e+07  4.42289881e+07  5.22955335e+07
  4.92984907e+07  4.44912585e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          21.35675625  23.37447367  26.07448393  36.87046201
  36.31192293 218.66053107]",1e+18,0.0,26760643051.162266,"[86.98168786 87.85430389 88.00328785 89.40720032 88.68901937 88.04487646
 83.3245106 ]","[17750.8988391  17750.19315668 17728.54389568 17704.62954203
 17678.47298789 17641.15010571 17604.26201167]","[2.70994934e+10 2.70742281e+10 2.70723968e+10 2.70572450e+10
 2.70650379e+10 2.70766856e+10 2.71710326e+10]","[3.38850325e+08 3.13585070e+08 3.11753749e+08 2.96601984e+08
 3.04394888e+08 3.16042592e+08 4.10389594e+08]","[0.         0.00010404 0.00014729 0.00022722 0.0002394  0.00030665
 0.00039244]",1e-09,447.70129792048147,155.64586390071958,0.02,0.006,"[ 1.45422181e-04 -7.95605716e-04 -6.57859454e-04  3.66887304e-04
  6.76391172e-04 -1.93478438e-03 -8.57450002e-05]","[-0.00115693 -0.00139636 -0.00123039 -0.0017696   0.00144366  0.00047081
  0.00189175]","[0.0171423  0.0099465  0.00905877 0.0024095  0.00553659 0.00882139
 0.00111479]","[ 0.         -0.00019313  0.00514237 -0.0006327   0.0019183  -0.00546934
  0.00114759]"
out_6743faf4-3c4f-487e-a5cf-5d12d1175d27.h5,[ 3.66793089e+07 -1.00000000e+00],1.0048897590285832,[ -1.         275.27029893],1e+18,0.0,26760643051.162266,[87.24519802 84.90233966],[18556.28406995 18556.11418767],[2.70471546e+10 2.71259283e+10],[2.86511587e+08 3.65285215e+08],[0.00000000e+00 2.39938908e-05],1e-09,448.05923354629743,155.64586390071958,0.02,0.006,[0.00165417 0.0025189 ],[ 0.00231227 -0.00136964],[0.01413821 0.07499576],[ 0.         -0.00355476]
out_05fd36e2-8145-4762-91e8-9a5b432b78e2.h5,"[ 2.82301871e+07  3.95876345e+07  4.45132549e+07  3.43646858e+07
  3.43646858e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          33.41032313  85.31092645  51.60623767   0.36869694
 181.26532831]",1e+18,0.0,26760643051.162266,[86.83954229 87.56331526 88.0278593  87.19712205 87.19709933 84.7671407 ],"[17837.2940702  17836.8808712  17803.34970693 17717.81294077
 17666.19024654 17665.19336861]","[2.71011588e+10 2.70774006e+10 2.70711595e+10 2.70955348e+10
 2.70955557e+10 2.71733289e+10]","[3.40515702e+08 3.16757576e+08 3.10516415e+08 3.34891772e+08
 3.34912682e+08 4.12685835e+08]","[0.00000000e+00 6.06032503e-05 7.83880847e-05 1.11802409e-04
 1.14241333e-04 2.07343314e-04]",1e-09,447.68995675964766,155.64586390071958,0.02,0.006,[ 0.00046133  0.00044376 -0.00183811  0.00031343  0.00012438  0.00095311],[-0.00200403 -0.00164333 -0.00077447 -0.00180256 -0.00186991  0.00168033],[ 0.01892868  0.01187818  0.00890887  0.01488036  0.01487983 -0.00371255],[ 0.         -0.01047773 -0.00856891  0.00862514  0.01469009 -0.00368676]
out_6fc9274e-0e67-4c90-8ad8-88d5d1bef9cd.h5,"[ 4.57807509e+07  4.21317159e+07  4.96154354e+07  4.69750314e+07
  4.69423758e+07  1.03715559e+07  9.71431147e+06 -1.00000000e+00]",1.0048897590285832,"[ -1.          16.82691746  34.56558011  39.90464746  16.07502828
 114.49701937  22.43182035  54.90203015]",1e+18,0.0,26760643051.162266,"[88.00050771 87.668783   88.4597855  88.14268479 88.14148791 86.1571423
 86.1409665  83.99322859]","[18101.3304836  18101.05056828 18084.0077889  18049.25363383
 18009.32006432 17993.09717386 17878.09416105 17855.49599815]","[2.70507307e+10 2.70588942e+10 2.70456830e+10 2.70527870e+10
 2.70536284e+10 2.71453023e+10 2.71484053e+10 2.71429095e+10]","[2.90087606e+08 2.98251163e+08 2.85039915e+08 2.92143934e+08
 2.92985311e+08 3.84659261e+08 3.87762256e+08 3.82266487e+08]","[0.00000000e+00 4.05555454e-05 7.18479449e-05 9.92567508e-05
 1.03468683e-04 1.25020816e-04 1.98794639e-04 2.23073681e-04]",1e-09,448.03468422234937,155.64586390071958,0.02,0.006,"[ 0.00136177  0.00229068 -0.00250833 -0.00244415 -0.00265989  0.0005758
  0.00227035  0.00208771]","[ 0.00263076  0.0021436  -0.0009749  -0.00159222  0.00141503 -0.00259125
  0.00121071  0.00170522]","[0.00885008 0.01087664 0.00646389 0.00807366 0.00808099 0.03923606
 0.04069474 0.07498931]","[ 0.          0.00209189 -0.00635601 -0.00630222 -0.00794437  0.00603353
  0.03431013 -0.01026619]"
out_7161e8e5-0474-4f47-be6b-168c3aa3041b.h5,[ 1.53399836e+07 -1.00000000e+00],1.0048897590285832,[-1.         23.68042482],1e+18,0.0,26760643051.162266,[86.29090182 85.20772114],[18233.41197066 18233.39285404],[2.71136394e+10 2.71303629e+10],[3.52996365e+08 3.69719855e+08],[0.00000000e+00 2.73697917e-06],1e-09,447.6050577485084,155.64586390071958,0.02,0.006,[-0.00105964 -0.00140452],[0.00241482 0.00271494],[0.03110306 0.07498832],[ 0.         -0.00441914]
out_250562e4-9882-4e9e-9d96-597c394af04b.h5,[ 3.31256353e+07 -1.00000000e+00],1.0048897590285832,[-1.         36.51452911],1e+18,0.0,26760643051.162266,[87.08132197 85.93705706],[18110.10354677 18109.8782983 ],[2.70765576e+10 2.71440254e+10],[3.15914574e+08 3.83382321e+08],[0.00000000e+00 3.25703252e-05],1e-09,447.85779050242496,155.64586390071958,0.02,0.006,[-0.00125604 -0.00170416],[-0.00107503  0.00017033],[0.01591398 0.07499868],[ 0.         -0.01391969]
out_73cdda34-a7c0-4ce2-ad8b-e93c911c3f82.h5,"[ 4.30791755e+07  4.30791755e+07  4.06848065e+07  3.94258401e+07
  3.89202349e+07  1.54514290e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.           0.37022431  19.03062303  17.74468141  40.5731248
  41.93659818 145.94075138]",1e+18,0.0,26760643051.162266,"[87.859995   87.86003497 87.64626233 87.54476749 87.50712869 86.32122118
 87.60015022]","[17720.14800914 17720.00799749 17719.37322721 17700.15172143
 17682.22790336 17641.13580276 17598.43210646]","[2.70741770e+10 2.70742651e+10 2.70802491e+10 2.70837810e+10
 2.70868986e+10 2.71450123e+10 2.71928613e+10]","[3.13533901e+08 3.13622085e+08 3.19606005e+08 3.23137940e+08
 3.26255581e+08 3.84369276e+08 4.32218252e+08]","[0.00000000e+00 2.07099646e-05 5.98417960e-05 8.81000933e-05
 1.14642037e-04 1.91707843e-04 3.05438897e-04]",1e-09,447.8740662397408,155.64586390071958,0.02,0.006,"[ 1.80525175e-03 -2.22100529e-03 -6.26188597e-04 -8.06379809e-05
  1.01160237e-03  1.36744846e-03 -1.35430983e-03]","[ 0.00019031 -0.00018017 -0.00229617  0.00236624 -0.00135364 -0.00155086
  0.00181659]","[0.00985389 0.00985408 0.01123576 0.01195039 0.0122233  0.03066204
 0.07499887]","[ 0.         -0.00982671 -0.00345112  0.01115128 -0.01055045 -0.01178552
  0.02983335]"
out_d2d76fe7-eb2f-470a-a195-bb641a9c77b2.h5,"[ 1.03759385e+07  1.70006565e+07  1.63502682e+07  1.63512580e+07
  1.40607200e+07  3.58469052e+07  3.28476749e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         16.7480584  13.78926805  0.47351919 23.32563531 19.23843175
 31.58008066 20.03300966]",1e+18,0.0,26760643051.162266,"[86.17423032 86.36396192 86.34320513 86.34331495 86.2737901  87.24808122
 87.06536653 85.47528862]","[18473.56305886 18473.45861502 18455.64825606 18441.80867326
 18441.30666882 18417.44363562 18397.33104433 18365.61573518]","[2.71150696e+10 2.70978837e+10 2.71000811e+10 2.71001070e+10
 2.71076406e+10 2.70564460e+10 2.70646629e+10 2.71252127e+10]","[3.54426574e+08 3.37240630e+08 3.39438006e+08 3.39463973e+08
 3.46997537e+08 2.95802978e+08 3.04019893e+08 3.64569649e+08]","[0.00000000e+00 1.47449189e-05 1.65085405e-04 1.72210590e-04
 1.76244567e-04 2.52406115e-04 3.76905998e-04 3.96190637e-04]",1e-09,447.595339396335,155.64586390071958,0.02,0.006,"[ 0.00035147  0.00032073  0.00098666  0.00160183  0.00128979  0.00017692
 -0.00088171 -0.00123089]","[ 0.00192241  0.0020575  -0.00106066 -0.00105291 -0.00074612  0.00174261
  0.00101552  0.00122434]","[0.0396504  0.02919768 0.02997748 0.0299749  0.03305957 0.01440148
 0.01618932 0.07499447]","[ 0.          0.00457287  0.02911809 -0.02935518 -0.02996911 -0.00324741
 -0.00264609 -0.00443938]"
