File_name,Axial F [Hertz],B_bkg [Tesla],Delta E [eV],Gas density [m^-3],Helium fraction,LO frequency [Hertz],Pitch angle [degrees],Start E [eV],Start F [Hertz],"Start F, downmixed [Hertz]",Time [seconds],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres],x_start [metres],y_start [metres],z_max [metres],z_start [metres]
out_6894ac1d-f6b3-4531-aa07-3c3e2a2add8d.h5,"[ 5.54405646e+07  4.69668632e+07  4.63224885e+07  4.69179139e+07
  4.81387329e+07 -1.00000000e+00]",1.0048897590285832,[-1.         65.34383752 27.80625838 24.56376692 22.07030008 41.45419789],1e+18,0.0,26760643051.162266,[89.4622161  88.04484986 87.98473053 88.04869731 88.18298806 85.41979737],"[18524.87093697 18524.29667736 18458.66783105 18430.50506354
 18405.53924713 18383.38098934]","[2.70119082e+10 2.70311977e+10 2.70338583e+10 2.70338195e+10
 2.70325711e+10 2.71323187e+10]","[2.51265159e+08 2.70554640e+08 2.73215279e+08 2.73176460e+08
 2.71928000e+08 3.71675691e+08]","[0.00000000e+00 8.13938323e-05 1.21903747e-04 1.72649487e-04
 2.29956971e-04 2.42510769e-04]",1e-09,448.30193867429176,155.64586390071958,0.02,0.006,[ 0.00276713 -0.00258616 -0.00140122  0.00308349 -0.00170894  0.00270071],[-0.00080409  0.00064922  0.00241099 -0.00100529  0.00201132 -0.00098593],[ 0.00210935  0.00854029  0.00887785  0.00852258  0.00780246 -0.0049015 ],[ 0.          0.00148647 -0.00469169  0.00781374  0.00779368 -0.00487846]
out_b55387cb-9c8e-4675-b60f-b6fb312326a5.h5,[ 3.57520093e+07  4.09935393e+07 -1.00000000e+00],1.0048897590285832,[ -1.          16.33953447 268.63088142],1e+18,0.0,26760643051.162266,[87.26171359 87.65389508 86.20854902],[18401.21058226 18400.68210156 18384.0741634 ],[2.70562403e+10 2.70457954e+10 2.71527279e+10],[2.95597222e+08 2.85152303e+08 3.92084832e+08],[0.00000000e+00 7.52540897e-05 1.13532751e-04],1e-09,447.99688771927094,155.64586390071958,0.02,0.006,[ 4.99310857e-04  7.23338001e-05 -6.66785929e-04],[-0.0012013   0.00134116 -0.00014373],[0.01440345 0.01133133 0.07499797],[0.         0.0055308  0.00541679]
out_30554839-ed75-41db-8c8c-661c1a763699.h5,"[54216465.3776842  53773926.04251369 44816066.12100745 43657092.37305833
 44816066.12111633 44845829.4058971  26333862.77778861 26180714.40454274
  9864018.93552767 14406444.63766948 51478260.05561303 51478260.05561303
 51843844.62783599 52693412.11685826 53571287.28897362 53433517.41079805
 48001853.654154   48001853.654154   44520591.81030914]",1.0048897590285832,"[ -1.          22.16560491  94.73184674  21.02254612  40.25530713
  20.96815316  22.35322843  18.24318024  17.42948541  15.9198901
  79.59923293   0.39676702  37.3609307   32.67637796  20.83053683
  31.22243048 154.61835126   0.91948841  19.84352321]",1e+18,0.0,26760643051.162266,"[89.86761609 89.55106353 87.97809373 87.8652789  87.98415229 87.99042672
 86.73134546 86.72483101 86.15961976 86.28327574 88.96902811 88.96854875
 89.06578318 89.32684409 89.83638543 89.7246796  88.43684403 88.43651401
 88.01489405]","[18279.00235066 18278.48435791 18254.62509896 18159.85760712
 18138.71070433 18098.36033296 18077.30423069 18054.90279194
 18036.02155179 18018.56789626 18002.45666062 17922.8292733
 17922.40682176 17884.03952564 17850.49293592 17829.40527956
 17797.68982195 17642.77024932 17641.48423319]","[2.70247925e+10 2.70267178e+10 2.70492089e+10 2.70526743e+10
 2.70521890e+10 2.70531385e+10 2.70949205e+10 2.70959654e+10
 2.71391945e+10 2.71274259e+10 2.70473645e+10 2.70473961e+10
 2.70484877e+10 2.70484418e+10 2.70477846e+10 2.70495824e+10
 2.70678435e+10 2.70679094e+10 2.70760222e+10]","[2.64149400e+08 2.66074708e+08 2.88565831e+08 2.92031278e+08
 2.91545899e+08 2.92495409e+08 3.34277412e+08 3.35322384e+08
 3.78551422e+08 3.66782859e+08 2.86721411e+08 2.86753072e+08
 2.87844618e+08 2.87798700e+08 2.87141513e+08 2.88939311e+08
 3.07200443e+08 3.07266327e+08 3.15379177e+08]","[0.00000000e+00 7.43840537e-05 3.17894648e-04 3.23042200e-04
 3.41019085e-04 3.54793308e-04 3.67551277e-04 3.74535886e-04
 4.67068541e-04 4.70565077e-04 4.98300922e-04 5.02422173e-04
 5.06181967e-04 6.53808930e-04 7.81707887e-04 8.19545203e-04
 8.92224822e-04 9.36993633e-04 9.91472407e-04]",1e-09,448.2130625570573,155.64586390071958,0.02,0.006,"[-0.00229145 -0.00146646 -0.00133517  0.00042096  0.00167448 -0.0018662
  0.00086136  0.00017743 -0.00180757 -0.00152677 -0.00162459 -0.00077292
  0.00053802 -0.00018782  0.00024681  0.00066661  0.0019889  -0.00146268
 -0.00192766]","[ 0.0003222   0.00158007  0.0017931   0.00200217 -0.00156938 -0.00056284
  0.00228634  0.00168461  0.0006919   0.00137256 -0.00013103  0.00192376
  0.00197841  0.00185684 -0.00210541 -0.00206223 -0.00092901  0.00141226
  0.00020815]","[0.00052967 0.00180513 0.00914265 0.00981308 0.00910561 0.00907029
 0.02040971 0.02051332 0.04050512 0.03231538 0.00424179 0.00424411
 0.00382342 0.00272408 0.00065466 0.00110275 0.00670211 0.00670331
 0.0089331 ]","[ 0.         -0.00032735 -0.00124258 -0.00852494  0.00359094 -0.00906988
 -0.00525512 -0.01448763  0.0156147  -0.01872135 -0.00421339 -0.00166703
  0.00066072 -0.00253378  0.000378   -0.00033171  0.00059215  0.00626757
  0.00200375]"
out_8a9b344a-b97a-405e-8072-2cf819674f3c.h5,[ 3.99093426e+07  3.83728414e+07  3.83673907e+07 -1.00000000e+00],1.0048897590285832,[-1.         18.44660951  0.38662499 27.52737304],1e+18,0.0,26760643051.162266,[87.56715906 87.45025185 87.44995974 85.99262902],[18006.004321   18004.33312716 17985.00220257 17984.48097706],[2.70668845e+10 2.70711720e+10 2.70712778e+10 2.71557564e+10],[3.06241439e+08 3.10528967e+08 3.10634735e+08 3.95113316e+08],[0.         0.00024325 0.00037208 0.00039169],1e-09,447.9239597635774,155.64586390071958,0.02,0.006,[-0.00142928  0.0012867  -0.00162882 -0.00024032],[ 0.00103628 -0.00075452  0.00077056  0.00140612],[0.01183209 0.01270516 0.01270797 0.07499998],[ 0.          0.00042945 -0.00442326 -0.00703751]
out_c821a22d-dfc8-4eed-a3d7-c9e369ff8a89.h5,"[ 4.85279250e+07  5.25601149e+07  2.04641587e+07  2.04069530e+07
 -1.00000000e+00]",1.0048897590285832,[-1.         61.88148049 42.39876937 15.66906433 65.7164845 ],1e+18,0.0,26760643051.162266,[88.24519336 88.84553418 86.45874845 86.45718123 84.91380195],"[18451.52339964 18451.43254087 18389.43893215 18346.41404913
 18329.06939653]","[2.70283030e+10 2.70235773e+10 2.70948699e+10 2.70956565e+10
 2.71193238e+10]","[2.67659901e+08 2.62934241e+08 3.34226805e+08 3.35013447e+08
 3.58680732e+08]","[0.00000000e+00 1.29212020e-05 2.89255193e-05 1.18118228e-04
 3.57026625e-04]",1e-09,448.1888781359365,155.64586390071958,0.02,0.006,[-0.00197536  0.00252334 -0.00011326 -0.00217844 -0.00193031],[ 0.0014724  -0.0009002   0.00262333 -0.0015766  -0.00269109],[0.00751889 0.00469054 0.02543345 0.02547889 0.0749944 ],[ 0.          0.00038571 -0.00186639 -0.02297888 -0.01969499]
out_99ea3f58-b3d8-4b99-97c1-017f39888610.h5,"[ 5.05438680e+07  2.37081041e+07  2.70892017e+07  3.30931672e+07
  3.22476636e+07  3.28396876e+07  3.16728929e+07  2.84202894e+07
  4.50402585e+07  2.38378281e+07  2.29936520e+07  2.31930646e+07
  2.35756682e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         16.92099629 25.93697632 21.27784871 18.35829462 16.85297592
 21.13114831 32.32843913 25.04252817 85.16128733 53.75573418 86.48379739
 16.56260222 23.74104552]",1e+18,0.0,26760643051.162266,"[88.75431353 86.61874559 86.76999513 87.08850166 87.04024797 87.07500998
 87.00914563 86.83852203 88.03501041 86.63057097 86.59657776 86.60709177
 86.62364789 86.79111882]","[18454.96904106 18454.71124334 18437.49151165 18411.28540513
 18389.75393388 18371.380591   18354.4632774  18333.18731411
 18300.81830474 18275.73911094 18190.45067179 18135.72986984
 18049.00314754 18032.38070374]","[2.70229124e+10 2.70820761e+10 2.70754621e+10 2.70626678e+10
 2.70654933e+10 2.70650990e+10 2.70688390e+10 2.70777298e+10
 2.70427596e+10 2.70940110e+10 2.70987965e+10 2.71028697e+10
 2.71026607e+10 2.71612684e+10]","[2.62269318e+08 3.21433046e+08 3.14819058e+08 3.02024777e+08
 3.04850208e+08 3.04455932e+08 3.08195900e+08 3.17086791e+08
 2.82116524e+08 3.33367996e+08 3.38153483e+08 3.42226647e+08
 3.42017643e+08 4.00625385e+08]","[0.00000000e+00 3.66618830e-05 7.90377828e-05 1.17290033e-04
 1.53413257e-04 1.55558443e-04 1.64739061e-04 1.85423348e-04
 1.91225318e-04 1.96487286e-04 2.14765623e-04 3.53884317e-04
 3.89070526e-04 3.97746780e-04]",1e-09,448.2260202399577,155.64586390071958,0.02,0.006,"[-0.0015871   0.00107017  0.00038352  0.00020912  0.00154061  0.00068537
  0.00077242  0.00120373  0.00165838  0.00120377  0.00087013 -0.00072835
 -0.00164434 -0.0015022 ]","[-0.00032593  0.00042815  0.00078724  0.00168498  0.00064337  0.00072144
  0.00040238  0.00050742 -0.00011446 -0.00123363 -0.00019256  0.00041995
 -0.00024355 -0.00082062]","[0.00525599 0.02264143 0.02002641 0.01602686 0.01654368 0.01616749
 0.01688895 0.01902784 0.00890894 0.0224102  0.0230844  0.02287233
 0.02254574 0.0749913 ]","[ 0.         -0.00122062  0.02002151 -0.00176558 -0.00239146  0.0146143
 -0.01321376 -0.01688151 -0.00889407 -0.00890841 -0.02059205 -0.02209582
 -0.02254397  0.02207262]"
out_bdc23304-2ccc-421e-bda9-f2df5fd8b817.h5,"[ 5.31182754e+07  5.29724319e+07  5.30348381e+07  5.06861382e+07
  4.55261134e+07  4.31342112e+07  1.90955412e+07  2.83635861e+07
  3.20183061e+07  3.26412605e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          17.36417562  21.03693289  17.24654221  16.48014868
  17.24045094 108.85635747  36.83814765  34.10426575  18.69940956
  28.84294484]",1e+18,0.0,26760643051.162266,"[89.48922849 89.43687082 89.47766066 88.84185919 88.10373536 87.8589871
 86.44226122 86.84510745 87.04607569 87.0837201  85.66973355]","[17697.29656786 17697.03100509 17679.22144132 17657.81527324
 17640.10210217 17623.46367624 17606.09906818 17497.11528144
 17459.83419845 17425.65718436 17406.93136314]","[2.70552823e+10 2.70564240e+10 2.70573382e+10 2.70627994e+10
 2.70739961e+10 2.70797478e+10 2.71402645e+10 2.71197686e+10
 2.71128902e+10 2.71125003e+10 2.71724506e+10]","[2.94639281e+08 2.95780957e+08 2.96695170e+08 3.02156361e+08
 3.13353051e+08 3.19104731e+08 3.79621424e+08 3.59125578e+08
 3.52247187e+08 3.51857221e+08 4.11807550e+08]","[0.00000000e+00 3.93665029e-05 1.05454075e-04 1.60307799e-04
 2.29686134e-04 2.53230108e-04 2.71712131e-04 2.90728002e-04
 3.57076458e-04 3.68001008e-04 3.71971788e-04]",1e-09,448.0034569453529,155.64586390071958,0.02,0.006,"[-0.00098896 -0.00052337  0.00242915  0.00211765  0.00108964 -0.00242416
  0.00217208  0.001535    0.00113102  0.00143526  0.0010428 ]","[ 0.00147875  0.00175241 -0.00072882  0.00144989  0.00163421 -0.00016276
  0.00148412  0.00191868  0.00206392  0.00165595  0.00219705]","[0.00204718 0.00226059 0.00209433 0.00478376 0.00839798 0.00981391
 0.02636856 0.01865908 0.01624032 0.01584302 0.01362379]","[ 0.          0.00169848 -0.00165994  0.00097036  0.00018691  0.0028182
 -0.00958058  0.01465449 -0.01104388 -0.01577263  0.01364051]"
out_96e478fa-8c1d-4637-b497-539d679baff0.h5,"[ 2.03179202e+07  1.79186965e+07  1.69366962e+07  1.69186615e+07
  1.08515701e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          98.69606576  22.189635     0.80965587 110.87710289
  30.6866726 ]",1e+18,0.0,26760643051.162266,[86.46831468 86.38396339 86.35111223 86.35053596 86.17265154 84.84031982],"[17740.39080398 17740.31386338 17641.56514946 17619.36286225
 17618.09729325 17507.04291314]","[2.71254623e+10 2.71364027e+10 2.71400191e+10 2.71401534e+10
 2.71628959e+10 2.71592932e+10]","[3.64819295e+08 3.75759636e+08 3.79376014e+08 3.79510364e+08
 4.02252850e+08 3.98650130e+08]","[0.00000000e+00 1.13291896e-05 1.91203656e-05 2.09946118e-05
 8.85366263e-05 1.14926507e-04]",1e-09,447.52478543625176,155.64586390071958,0.02,0.006,[-0.00203575 -0.00183011 -0.0012488  -0.00103669  0.00234448  0.00268942],[-0.00120592 -0.00256225 -0.00289049 -0.00212262 -0.00064068  0.00066351],[0.02526521 0.02767684 0.02878275 0.02880424 0.03801554 0.02268376],[ 0.          0.02397629 -0.02767082  0.01542765  0.02238277  0.02270288]
out_d066fe53-7b1a-4567-88cf-8644fa625946.h5,"[37410862.95174829 42529748.15172869 45618380.42755893 46022564.40823733
 45944281.4273243  43544483.39703482 34117270.49531265 29137694.76931813
 40206375.48557854 45373161.51698502 47362165.61682963 47345561.87744632]",1.0048897590285832,"[-1.         79.12401195 20.24731305 18.15329227 16.76609694 23.65760365
 85.43257269 16.81273439 27.69639097 65.69982746 42.32530558  0.36148451]",1e+18,0.0,26760643051.162266,"[87.35183169 87.76130825 88.06565089 88.11195322 88.10572622 87.86154659
 87.1496447  86.86917045 87.58282255 88.0732018  88.3128054  88.31249491]","[17835.72156328 17835.67152661 17755.87137495 17734.1109889
 17715.64649437 17698.83282366 17674.22737128 17588.44977931
 17570.99938277 17543.09453817 17476.67219923 17434.24578364]","[2.70809471e+10 2.70739168e+10 2.70686371e+10 2.70687522e+10
 2.70697157e+10 2.70758049e+10 2.71003002e+10 2.71124350e+10
 2.70892329e+10 2.70816726e+10 2.70797715e+10 2.70798135e+10]","[3.20304037e+08 3.13273787e+08 3.07994005e+08 3.08109194e+08
 3.09072667e+08 3.15161882e+08 3.39657110e+08 3.51791935e+08
 3.28589832e+08 3.21029518e+08 3.19128476e+08 3.19170420e+08]","[0.00000000e+00 7.34902219e-06 1.07153697e-04 3.30834127e-04
 3.76890488e-04 3.83937756e-04 5.24500344e-04 5.75853308e-04
 6.70785200e-04 7.01915089e-04 8.10276213e-04 8.25480022e-04]",1e-09,447.8277973426129,155.64586390071958,0.02,0.006,"[ 0.0029474   0.00274745  0.00250092  0.00237655 -0.00038694 -0.00263447
 -0.00277436  0.00095322  0.00123897 -0.00094769  0.00086102 -0.00093458]","[ 0.0002967  -0.00108757  0.00052546  0.000239   -0.00258438  0.00036694
  0.00092249  0.0018895   0.00188191 -0.00258714 -0.00261785  0.00247545]","[0.01329476 0.01035526 0.00855135 0.00829689 0.00832968 0.00972953
 0.01507968 0.01820726 0.01154193 0.00850813 0.00724152 0.00724352]","[ 0.          0.00603405  0.00794905 -0.00681946  0.00829107  0.00351071
  0.00950908  0.00681273  0.00065177 -0.00803225 -0.00620545 -0.00556734]"
out_ff479bc2-6843-4398-95ba-9263383bfb8a.h5,"[ 5.42818389e+07  5.37525235e+07  4.37490169e+07  4.31066758e+07
  4.31066758e+07  3.18071633e+07  3.53034153e+07  3.52988017e+07
  2.05983704e+07  7.00956118e+06  4.75631602e+06 -1.00000000e+00]",1.0048897590285832,"[-1.         37.43116068 30.61031524 21.81381441  0.4408548  21.57456094
 31.38690123  0.4272113  41.89007451 41.49563002 21.08093141 20.59960739]",1e+18,0.0,26760643051.162266,"[89.6770802  89.42951537 87.85415146 87.7985343  87.79862737 86.9997918
 87.21054535 87.21021909 86.48289136 86.08215668 86.03746235 85.90300424]","[17809.17381164 17809.01214598 17771.17988804 17740.5412087
 17717.77500575 17716.97908142 17695.31842    17663.91100318
 17663.06663942 17620.92221538 17578.63389826 17557.02023639]","[2.70482366e+10 2.70510803e+10 2.70723423e+10 2.70746989e+10
 2.70747686e+10 2.71002577e+10 2.70940985e+10 2.70939350e+10
 2.71305527e+10 2.71699715e+10 2.71776915e+10 2.71692841e+10]","[2.87593558e+08 2.90437218e+08 3.11699279e+08 3.14055885e+08
 3.14125537e+08 3.39614633e+08 3.33455438e+08 3.33291910e+08
 3.69909643e+08 4.09328422e+08 4.17048476e+08 4.08641073e+08]","[0.00000000e+00 2.38185864e-05 8.30344856e-05 8.72254779e-05
 2.28113217e-04 2.80642127e-04 2.93376995e-04 2.96418195e-04
 3.58258707e-04 3.95962604e-04 5.13366996e-04 5.92313100e-04]",1e-09,448.0518043756782,155.64586390071958,0.02,0.006,"[ 1.73079920e-03  1.37936225e-03 -5.10630241e-04 -2.04363047e-03
 -6.97129869e-05 -1.20779947e-03 -1.83056680e-03 -1.39257765e-03
 -2.14849933e-04 -2.43820665e-03 -1.18082256e-03  1.04570607e-03]","[ 0.00159807 -0.00287099 -0.0029671  -0.00226548 -0.00241249 -0.00293143
 -0.00256348 -0.00185055  0.0025309   0.00138399 -0.00276675 -0.00291724]","[0.00127284 0.00226207 0.00972619 0.01006989 0.01006964 0.01656339
 0.01444649 0.01444933 0.02493816 0.04828067 0.05854266 0.0749968 ]","[ 0.         -0.00062983  0.00031875 -0.00798059 -0.00183779 -0.00220762
  0.00293717  0.01028491  0.00638128 -0.02246954  0.02443312 -0.0354142 ]"
out_68be5444-f5d4-49b5-9688-cec8d9bbe074.h5,"[ 5.37311380e+07  4.73206781e+07  4.72875404e+07  4.70978955e+07
  4.72214039e+07  4.28876517e+07  2.09352372e+07  1.07947578e+07
 -1.00000000e+00]",1.0048897590285832,"[-1.         57.47178023 16.88809107 21.99810418 46.52447298 30.64199297
 23.21349154 33.0725583  31.11112032]",1e+18,0.0,26760643051.162266,"[89.97429346 88.30064727 88.29920775 88.27863229 88.30191476 87.83151004
 86.51629646 86.19561473 88.45293301]","[18550.77761035 18549.9307224  18492.376019   18473.52273043
 18450.55136597 18404.01583798 18372.85146868 18349.5622315
 18316.39685211]","[2.70117338e+10 2.70273592e+10 2.70282205e+10 2.70297617e+10
 2.70318397e+10 2.70422486e+10 2.70934288e+10 2.71213443e+10
 2.71515354e+10]","[2.51090744e+08 2.66716168e+08 2.67577423e+08 2.69118674e+08
 2.71196689e+08 2.81605598e+08 3.32785778e+08 3.60701213e+08
 3.90892367e+08]","[0.         0.00011986 0.00013162 0.00041072 0.00054912 0.0005507
 0.00062526 0.00063604 0.00064926]",1e-09,448.30314302704346,155.64586390071958,0.02,0.006,"[ 0.00078375 -0.0005517   0.00020121  0.00035208 -0.00040589 -0.00068012
  0.00080239  0.00085908  0.00016737]","[-6.31613421e-04  1.65829546e-04  2.26754480e-05 -8.48267077e-04
  5.52138125e-04 -9.04274368e-05 -6.23913066e-04 -6.24799258e-04
 -4.99648936e-05]","[ 0.00010453  0.0075053   0.00751285  0.00762071  0.00749954  0.01018253
  0.02503283  0.03871373 -0.03235769]","[ 0.00000000e+00 -1.68811018e-05  7.50441414e-03 -2.77748051e-03
 -7.38485936e-03  7.03046930e-03  8.37358183e-03 -1.53295439e-02
 -3.23498814e-02]"
out_89810d7e-bfc3-440c-ba95-d446e3f19683.h5,[ 5.28584013e+07  5.13022660e+07 -1.00000000e+00],1.0048897590285832,[-1.00000000e+00  2.50075108e+01  1.00208452e+03],1e+18,0.0,26760643051.162266,[89.47515299 89.00983861 78.9371657 ],[18035.26313062 18034.80633668 18009.15129289],[2.70387841e+10 2.70430629e+10 2.71931331e+10],[2.78141063e+08 2.82419858e+08 4.32490073e+08],[0.00000000e+00 6.64630659e-05 1.60797884e-04],1e-09,448.1167509666873,155.64586390071958,0.02,0.006,[ 1.40604473e-03 -1.25156007e-03 -5.45787311e-05],[ 0.00110661 -0.00082553  0.00156482],[ 0.00213302  0.00410261 -0.0024527 ],[ 0.         -0.00207542 -0.0023991 ]
out_d0419840-8a95-493c-932f-62e4bacc6b3a.h5,"[46787879.87383036 41012212.34615593 40857121.54162929 48276395.08689644
 46513936.71637902 46877200.71355026 51059816.73171077 48310933.73499027
 49137062.12678509 51137150.79736382 52184395.38462897]",1.0048897590285832,"[-1.         16.60764825 18.5744524  21.01339164 54.22564529 25.21384135
 60.60512832 23.11175976 19.03844778 19.57970018 19.65818495]",1e+18,0.0,26760643051.162266,"[88.2980176  87.69361197 87.6816968  88.5179359  88.28205817 88.33333384
 89.08742982 88.55502958 88.69658268 89.13635033 89.50987083]","[17859.95625104 17858.51220481 17841.79722933 17822.67451748
 17801.24970769 17745.99757747 17720.39232143 17658.95510961
 17635.47819109 17598.30508047 17578.37427526]","[2.70594026e+10 2.70723425e+10 2.70735851e+10 2.70591953e+10
 2.70654375e+10 2.70659858e+10 2.70604352e+10 2.70671566e+10
 2.70664303e+10 2.70642127e+10 2.70630976e+10]","[2.98759538e+08 3.11699445e+08 3.12942064e+08 2.98552257e+08
 3.04794408e+08 3.05342787e+08 2.99792171e+08 3.06513529e+08
 3.05787249e+08 3.03569617e+08 3.02454541e+08]","[0.         0.00021204 0.0002278  0.00030842 0.00036903 0.00052069
 0.00057861 0.00070219 0.00075649 0.00089853 0.00095092]",1e-09,447.9752086761746,155.64586390071958,0.02,0.006,"[ 1.47007599e-03 -7.16359800e-04  1.12392331e-03  2.75502821e-04
 -7.71061362e-04  1.11264212e-03  1.67760921e-03 -5.54159173e-04
  2.95718897e-04 -3.85020156e-04 -1.21433100e-05]","[ 9.13707020e-04  1.28407799e-03  3.85572898e-04 -8.95430364e-04
 -3.61411603e-04 -9.69243284e-04 -4.70545887e-05  1.34778668e-03
  1.20194447e-03 -1.04173324e-03  1.21011602e-03]","[0.00747597 0.01101971 0.01110155 0.00637212 0.00756024 0.00729432
 0.00377183 0.0061911  0.00552129 0.00356078 0.00199307]","[ 0.         -0.00672675  0.01078956 -0.00521117 -0.00529024  0.00547891
  0.00357099  0.00105252 -0.00546496 -0.00350087 -0.00163698]"
out_2f7f0bf2-a4bf-4f93-a3f1-fdebca9e15bc.h5,"[ 5.04683166e+07  2.53478257e+07  2.51448921e+07  2.04657092e+07
  2.04734655e+07  1.53994544e+07  4.58001578e+06  4.57009679e+06
 -1.00000000e+00]",1.0048897590285832,"[-1.         31.97374062 19.71754094 22.09001938  0.71190294 27.17899687
 19.37871545  0.37887623 19.20679465]",1e+18,0.0,26760643051.162266,"[88.55266589 86.65988058 86.65167601 86.46600203 86.46634817 86.29628348
 86.03402849 86.03391319 88.19266758]","[18338.49092589 18338.45131692 18305.67793444 18285.95195069
 18263.66226919 18262.85085123 18235.53320764 18215.97721335
 18215.3525992 ]","[2.70298415e+10 2.70850642e+10 2.70865210e+10 2.70988631e+10
 2.70988541e+10 2.71131249e+10 2.71451371e+10 2.71452933e+10
 2.71558166e+10]","[2.69198438e+08 3.24421135e+08 3.25877927e+08 3.38220095e+08
 3.38211027e+08 3.52481873e+08 3.84494045e+08 3.84650253e+08
 3.95173559e+08]","[0.00000000e+00 5.66801867e-06 1.19932701e-04 1.21140415e-04
 1.49710481e-04 1.63950984e-04 1.83799427e-04 2.09133884e-04
 2.44252676e-04]",1e-09,448.1782831034815,155.64586390071958,0.02,0.006,"[-0.00132261 -0.00276958  0.00016874 -0.00024431  0.0016714   0.00256939
  0.00311801  0.00274272  0.00221792]","[-0.00189234  0.00142899 -0.00296704 -0.00226867 -0.00243938 -0.00161205
  0.00030747  0.00047241  0.00209502]","[ 0.00604432  0.02128325  0.02142753  0.02539462  0.02538761  0.03103441
  0.06012013  0.06018213 -0.03354628]","[ 0.         -0.00220676 -0.02128339  0.01793856 -0.02298     0.01836411
  0.02182592  0.03576417 -0.03353717]"
