File_name,signal,trap,B_bkg [Tesla],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Energy [eV],LO frequency [Hertz],Pitch angle [degrees],Starting position [metres],Starting velocity [metres/second],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres]
out_8ecc89c9-f7bc-4d23-b700-25d929ee68a8.h5,signal1,Bathtub,0.7,18919463961.76347,212013825.94988632,18575.0,18707450135.813583,89.0,[0.00316222 0.00145871 0.        ],[34608710.37260065 70672566.37099858 -1373567.71492384],1e-09,0.1,594.8549153595206,108.22536124357357,0.02
out_fc84d616-600c-4d8b-a277-d723515c878d.h5,signal1,Bathtub,0.7,18919437146.64519,211987010.83160782,18575.0,18707450135.813583,89.0,[-0.00124966  0.00378143  0.        ],[-12309200.01379814 -77722957.13711663   1373567.71492384],1e-09,0.1,594.8561743100549,108.22536124357357,0.02
out_9ba2e81d-5295-483e-a863-be01ec62c7ec.h5,signal1,Bathtub,0.7,18919502434.95897,212052299.14538574,18575.0,18707450135.813583,89.0,[-0.00210923  0.00044583  0.        ],[-78542142.93464144  -4848324.90166536  -1373567.71492384],1e-09,0.1,594.8531090939491,108.22536124357357,0.02
out_66d1115a-08ae-4348-b112-3bdbce92d7ba.h5,signal1,Bathtub,0.7,18919516730.397182,212066594.5835991,18575.0,18707450135.813583,89.0,[-0.00190161 -0.00078533  0.        ],[-19017862.61684547 -76358990.12300088   1373567.71492384],1e-09,0.1,594.8524379490598,108.22536124357357,0.02
out_f6759ad1-5d28-432d-8500-f3909279100d.h5,signal1,Bathtub,0.7,18919525403.43917,212075267.62558746,18575.0,18707450135.813583,89.0,[0.0007094 0.0004527 0.       ],[76714119.51091397 17530497.39120269 -1373567.71492384],1e-09,0.1,594.8520307673217,108.22536124357357,0.02
out_dcdb74af-3e06-447e-8dd1-3a97e071670c.h5,signal1,Bathtub,0.7,18919503691.08456,212053555.27097702,18575.0,18707450135.813583,89.0,[-7.83262306e-06  2.44875130e-03  0.00000000e+00],[-56571193.1941052   54699858.97342862   1373567.71492384],1e-09,0.1,594.8530501209794,108.22536124357357,0.02
out_e3340e48-9b67-425d-a3e6-038b44010f60.h5,signal1,Bathtub,0.7,18919445290.293144,211995154.47956085,18575.0,18707450135.813583,89.0,[-0.00256762  0.00142773  0.        ],[15535478.313157   77142876.43521717  1373567.71492384],1e-09,0.1,594.8557919702242,108.22536124357357,0.02
out_3ec53504-df34-4b16-90e8-745744deb1aa.h5,signal1,Bathtub,0.7,18919467998.98966,212017863.17607498,18575.0,18707450135.813583,89.0,[-0.00196537 -0.00187617  0.        ],[31967502.21498765 71905863.9698635  -1373567.71492384],1e-09,0.1,594.854725815808,108.22536124357357,0.02
out_e276b728-aa7a-4713-b8ea-acf76cf96001.h5,signal1,Bathtub,0.7,18919432246.29224,211982110.47865677,18575.0,18707450135.813583,89.0,[ 0.00279199 -0.00155826  0.        ],[-40228840.30176562 -67631463.67699574  -1373567.71492384],1e-09,0.1,594.8564043795469,108.22536124357357,0.02
out_369c8bc6-36e0-4ec9-87fc-cf7612efd3b6.h5,signal1,Bathtub,0.7,18919524051.900032,212073916.08644867,18575.0,18707450135.813583,89.0,[ 0.0013034  -0.00065421  0.        ],[78643181.46891749  2761246.01668678 -1373567.71492384],1e-09,0.1,594.8520942192523,108.22536124357357,0.02
out_19231a5a-2b21-4c40-9b13-cda67ae31517.h5,signal1,Bathtub,0.7,18919473656.131817,212023520.3182335,18575.0,18707450135.813583,89.0,[-0.00223136  0.00047154  0.        ],[46014792.55765899 63835831.13732729 -1373567.71492384],1e-09,0.1,594.8544602191777,108.22536124357357,0.02
out_a2a29fd2-c808-4a22-bc24-9fdad741495b.h5,signal1,Bathtub,0.7,18919470301.784912,212020165.97132874,18575.0,18707450135.813583,89.0,[-0.00255943 -0.00024609  0.        ],[-70310166.6937753   35339141.62244586   1373567.71492384],1e-09,0.1,594.8546177020206,108.22536124357357,0.02
out_b661f2ca-f952-4802-97c2-d93fc6369776.h5,signal1,Bathtub,0.7,18919481150.76066,212031014.9470749,18575.0,18707450135.813583,89.0,[ 0.00160736 -0.00255347  0.        ],[ 73404720.4345222  -28357035.97076737   1373567.71492384],1e-09,0.1,594.8541083554741,108.22536124357357,0.02
out_aba7d712-1955-443f-9a67-6178cbd1f45b.h5,signal1,Bathtub,0.7,18919500654.620266,212050518.8066826,18575.0,18707450135.813583,89.0,[-0.00123003 -0.00086456  0.        ],[-30743004.78734042  72437850.10450903   1373567.71492384],1e-09,0.1,594.853192677887,108.22536124357357,0.02
out_ab4ba0af-ff9f-4b81-bc39-59437921febd.h5,signal1,Bathtub,0.7,18919537808.15081,212087672.33722687,18575.0,18707450135.813583,89.0,[-8.45119605e-04 -4.94560230e-05  0.00000000e+00],[ 12604247.28941891 -77675655.2684619   -1373567.71492384],1e-09,0.1,594.8514483936851,108.22536124357357,0.02
out_88ef2776-3f37-4558-b4b8-8b4b881d889d.h5,signal1,Bathtub,0.7,18919488699.73248,212038563.91889572,18575.0,18707450135.813583,89.0,[ 0.00117989 -0.00255577  0.        ],[16964573.0157453  76841250.2078877  -1373567.71492384],1e-09,0.1,594.8537539414874,108.22536124357357,0.02
out_cc674c6a-d8cc-4330-8a49-97f239fb9722.h5,signal1,Bathtub,0.7,18919535812.038456,212085676.2248726,18575.0,18707450135.813583,89.0,[-0.00017571 -0.00104549  0.        ],[76859630.28079805 16881104.94656046 -1373567.71492384],1e-09,0.1,594.8515421065302,108.22536124357357,0.02
out_817017ea-166d-4e1f-9346-50e285b13289.h5,signal1,Bathtub,0.7,18922476286.993114,215026151.1795311,18575.0,18707450135.813583,88.5,[0.00321596 0.00185464 0.        ],[-76323328.52320048  19098852.65414739  -2060220.81826565],1e-09,0.1,594.7135737649807,108.22536124357357,0.02
out_b8373fa1-8bf6-44f8-90e4-a8c76cbcb65b.h5,signal1,Bathtub,0.7,18922420517.231144,214970381.41756058,18575.0,18707450135.813583,88.5,[0.00171756 0.00340302 0.        ],[ 70338230.598538   -35249822.20993625  -2060220.81826565],1e-09,0.1,594.7161890148309,108.22536124357357,0.02
out_09c060e2-eada-410c-b7fc-d2f0e84464d0.h5,signal1,Bathtub,0.7,18922565977.820526,215115842.00694275,18575.0,18707450135.813583,88.5,[ 0.00054001 -0.00053525  0.        ],[ 48311081.03986803 -62097150.48474064  -2060220.81826565],1e-09,0.1,594.7093679521066,108.22536124357357,0.02
out_d6b69c82-07b5-4543-9b87-6687b738d5ce.h5,signal1,Bathtub,0.7,18922469344.530376,215019208.71679306,18575.0,18707450135.813583,88.5,[ 0.00038546 -0.00293179  0.        ],[-62939285.12723019  47208717.80972707   2060220.81826565],1e-09,0.1,594.713899319526,108.22536124357357,0.02
out_a3e2436c-9dd1-4948-bf77-4d2ef2cc6933.h5,signal1,Bathtub,0.7,18922508411.805145,215058275.9915619,18575.0,18707450135.813583,88.5,[-0.00188796  0.00182048  0.        ],[-63038954.04556257  47075544.84450149  -2060220.81826565],1e-09,0.1,594.7120673402061,108.22536124357357,0.02
out_2d8c2017-c9df-462b-917f-4b00d8326fe5.h5,signal1,Bathtub,0.7,18922576807.424812,215126671.61122894,18575.0,18707450135.813583,88.5,[-1.89393943e-05 -2.44309062e-04  0.00000000e+00],[ 74029034.58656569 -26640545.93559      2060220.81826565],1e-09,0.1,594.7088601366924,108.22536124357357,0.02
out_5e23da86-1cde-40d8-9139-e73b27a52c50.h5,signal1,Bathtub,0.7,18922517919.599434,215067783.78585052,18575.0,18707450135.813583,88.5,[0.00152492 0.00178454 0.        ],[48862423.80577016 61664253.74064399 -2060220.81826565],1e-09,0.1,594.7116214960696,108.22536124357357,0.02
out_84b4f971-081b-43c2-a459-92ae5af12042.h5,signal1,Bathtub,0.7,18922451150.02354,215001014.20995712,18575.0,18707450135.813583,88.5,[-0.00255426  0.00224192  0.        ],[78503840.5620757  -5211877.45149668  2060220.81826565],1e-09,0.1,594.7147525230705,108.22536124357357,0.02
out_a7a8add7-bd5d-4c9b-8aaa-4864b0f350ee.h5,signal1,Bathtub,0.7,18922550442.44578,215100306.63219833,18575.0,18707450135.813583,88.5,[-0.00104312  0.00130824  0.        ],[ 27053935.36211154 -73878963.38598634  -2060220.81826565],1e-09,0.1,594.7100964315268,108.22536124357357,0.02
out_8efb183f-391d-42ce-acf0-e5230a01e58f.h5,signal1,Bathtub,0.7,18922576921.75926,215126785.9456749,18575.0,18707450135.813583,88.5,[0.00071296 0.00074584 0.        ],[-61084314.51537699  49585513.70866016   2060220.81826565],1e-09,0.1,594.7088547754005,108.22536124357357,0.02
out_5a9b71e3-c552-44ef-93c5-8c052e3b7a1c.h5,signal1,Bathtub,0.7,18922512043.33382,215061907.52023697,18575.0,18707450135.813583,88.5,[-0.0026706   0.00153564  0.        ],[  -947154.11132707 -78670957.46623792  -2060220.81826565],1e-09,0.1,594.7118970485908,108.22536124357357,0.02
out_9df305b9-370d-4ccf-8f3f-e1c4778337ab.h5,signal1,Bathtub,0.7,18922504072.245487,215053936.43190384,18575.0,18707450135.813583,88.5,[ 0.00291828 -0.00164156  0.        ],[29468173.38192007 72949594.97556047 -2060220.81826565],1e-09,0.1,594.7122708335148,108.22536124357357,0.02
out_42df347a-2141-4a5b-ba88-2125ac0545b7.h5,signal1,Bathtub,0.7,18922491493.194283,215041357.38069916,18575.0,18707450135.813583,88.5,[0.00306891 0.00109032 0.        ],[-77211282.02986467  15114052.29810711   2060220.81826565],1e-09,0.1,594.7128607001164,108.22536124357357,0.02
out_542fb6be-1063-4bb9-89e4-3c3c9b1ef643.h5,signal1,Bathtub,0.7,18922481922.071293,215031786.2577095,18575.0,18707450135.813583,88.5,[-0.00027135 -0.0027574   0.        ],[-51320011.69752947 -59634495.46135742  -2060220.81826565],1e-09,0.1,594.7133095185848,108.22536124357357,0.02
out_d3d0646b-31f1-407a-9d29-3f0ea6eda78a.h5,signal1,Bathtub,0.7,18922490283.518494,215040147.70491028,18575.0,18707450135.813583,88.5,[ 0.00085233 -0.00236086  0.        ],[-35353118.93654753 -70286368.74261996   2060220.81826565],1e-09,0.1,594.712917425324,108.22536124357357,0.02
out_83b5fb10-417b-4015-a7e2-0ff70575d420.h5,signal1,Bathtub,0.7,18922494180.492165,215044044.67858124,18575.0,18707450135.813583,88.5,[-0.00118967 -0.00330484  0.        ],[ 59269961.37086119 -51740586.86043137   2060220.81826565],1e-09,0.1,594.7127346850186,108.22536124357357,0.02
out_d187891f-9085-4164-9f84-5720c865c781.h5,signal1,Bathtub,0.7,18922564883.378956,215114747.56537247,18575.0,18707450135.813583,88.5,[0.00156705 0.00032732 0.        ],[-53173436.29987162  57987949.79673549   2060220.81826565],1e-09,0.1,594.7094192721358,108.22536124357357,0.02
out_11079d7f-c7c0-42fb-83c3-08400455502f.h5,signal1,Bathtub,0.7,18922547230.329777,215097094.5161934,18575.0,18707450135.813583,88.5,[0.00217802 0.00079507 0.        ],[-34980041.48250064  70472784.4451158   -2060220.81826565],1e-09,0.1,594.7102470535178,108.22536124357357,0.02
out_642f15c3-a3c6-4e40-a93b-452225fbbc47.h5,signal1,Bathtub,0.7,18922555543.891182,215105408.07759857,18575.0,18707450135.813583,88.5,[0.00019797 0.0011788  0.        ],[ -1848329.03862457 -78654944.72269495   2060220.81826565],1e-09,0.1,594.7098572158204,108.22536124357357,0.02
out_e0d237d8-355c-405f-9938-67d884a7cc54.h5,signal1,Bathtub,0.7,18922480369.359097,215030233.54551315,18575.0,18707450135.813583,88.5,[0.00041046 0.00266118 0.        ],[ 52717869.98053752 -58402421.47617135   2060220.81826565],1e-09,0.1,594.713382330045,108.22536124357357,0.02
out_b593135a-e890-46b8-9284-03ccccf8621f.h5,signal1,Bathtub,0.7,18922507446.123722,215057310.3101387,18575.0,18707450135.813583,88.5,[0.00196631 0.00042741 0.        ],[    85216.77289686 -78676612.71093741   2060220.81826565],1e-09,0.1,594.7121126235049,108.22536124357357,0.02
out_7bfc87f9-b823-4f34-8008-a9af8db93df9.h5,signal1,Bathtub,0.7,18922483922.899963,215033787.08638,18575.0,18707450135.813583,88.5,[-0.00281167  0.00243422  0.        ],[-23908829.83487752 -74955883.72831109   2060220.81826565],1e-09,0.1,594.7132156936277,108.22536124357357,0.02
out_0256f12c-d565-4037-bb19-63a8b1653dd8.h5,signal1,Bathtub,0.7,18922505408.621143,215055272.80755997,18575.0,18707450135.813583,88.5,[0.00161023 0.00138225 0.        ],[ 11537016.45426279 -77826177.47839919   2060220.81826565],1e-09,0.1,594.7122081673258,108.22536124357357,0.02
out_05f75a1a-40e3-48cf-9269-6e46e70f868c.h5,signal1,Bathtub,0.7,18922480373.54635,215030237.7327652,18575.0,18707450135.813583,88.5,[ 0.00232524 -0.00232976  0.        ],[ 66299857.0587419  -42359716.75490303  -2060220.81826565],1e-09,0.1,594.7133821336917,108.22536124357357,0.02
out_81adc4e1-f77a-433e-9cdb-2d128cf7c166.h5,signal1,Bathtub,0.7,18922481723.730667,215031587.91708374,18575.0,18707450135.813583,88.5,[ 0.00366502 -0.00073168  0.        ],[-22681896.18220672  75336234.5431786    2060220.81826565],1e-09,0.1,594.7133188193853,108.22536124357357,0.02
out_12a6b818-86e2-4b64-9899-e245b2a953cd.h5,signal1,Bathtub,0.7,18922499144.97209,215049009.1585083,18575.0,18707450135.813583,88.5,[-0.00185884 -0.00217332  0.        ],[60749184.34772276 49995532.30691335  2060220.81826565],1e-09,0.1,594.7125018866818,108.22536124357357,0.02
out_6e3623d3-979a-4140-a734-e3e753f4b1f3.h5,signal1,Bathtub,0.7,18922502082.22436,215051946.41077805,18575.0,18707450135.813583,88.5,[-0.00011723  0.0024635   0.        ],[ 31114495.37286913 -72262748.54485488   2060220.81826565],1e-09,0.1,594.7123641509298,108.22536124357357,0.02
out_7abad0c5-1b88-4b30-ad61-d0db43d0dd5e.h5,signal1,Bathtub,0.7,18922440008.001,214989872.18741608,18575.0,18707450135.813583,88.5,[ 0.00163902 -0.00309186  0.        ],[-38642842.98608639 -68532819.40441306   2060220.81826565],1e-09,0.1,594.7152750141886,108.22536124357357,0.02
out_5c9de0ce-1b2d-47ce-a711-7981d1031aac.h5,signal1,Bathtub,0.7,18922500338.655506,215050202.84192276,18575.0,18707450135.813583,88.5,[ 0.00259884 -0.00219509  0.        ],[65886924.16094358 42999184.57570202 -2060220.81826565],1e-09,0.1,594.7124459115988,108.22536124357357,0.02
out_4d80eaec-50bc-47e1-803d-39146ea7ee11.h5,signal1,Bathtub,0.7,18922439516.777397,214989380.96381378,18575.0,18707450135.813583,88.5,[ 0.00345928 -0.00018366  0.        ],[ 26099404.95459792 -74221544.7870841   -2060220.81826565],1e-09,0.1,594.7152980495538,108.22536124357357,0.02
out_fc1a908c-fba5-4076-bd7c-ca12e15e02d2.h5,signal1,Bathtub,0.7,18922450335.014946,215000199.2013626,18575.0,18707450135.813583,88.5,[-0.00235084  0.0031431   0.        ],[-59528917.52920618  51442439.94374868   2060220.81826565],1e-09,0.1,594.7147907417943,108.22536124357357,0.02
out_287014d8-8053-4980-98d6-bb56b34f9a71.h5,signal1,Bathtub,0.7,18922459867.149067,215009731.33548355,18575.0,18707450135.813583,88.5,[-0.00360405  0.00157651  0.        ],[ 45055288.68858512 -64498353.55071844   2060220.81826565],1e-09,0.1,594.7143437460485,108.22536124357357,0.02
out_88817d14-d8a3-4464-8e3e-242e358c5a9d.h5,signal1,Bathtub,0.7,18922433836.17983,214983700.36624527,18575.0,18707450135.813583,88.5,[ 0.00345927 -0.00093121  0.        ],[-48094929.05988614 -62264712.70543005  -2060220.81826565],1e-09,0.1,594.7155644349613,108.22536124357357,0.02
out_5771f077-1b30-4a2e-a003-d77c3fa92465.h5,signal1,Bathtub,0.7,18922564406.662994,215114270.849411,18575.0,18707450135.813583,88.5,[-8.40319144e-05  1.54194916e-03  0.00000000e+00],[-58564400.49500225 -52537868.6684776    2060220.81826565],1e-09,0.1,594.7094416260791,108.22536124357357,0.02
out_e1073d13-ae8c-4864-b26b-9f905567bbc8.h5,signal1,Bathtub,0.7,18922521518.5721,215071382.75851822,18575.0,18707450135.813583,88.5,[-0.00164636 -0.00074105  0.        ],[-71293209.26560491  33276041.86461916   2060220.81826565],1e-09,0.1,594.7114527317214,108.22536124357357,0.02
out_b7d0e72a-fc5c-4d5c-a20f-f159390bed4a.h5,signal1,Bathtub,0.7,18922482675.597744,215032539.7841606,18575.0,18707450135.813583,88.5,[ 0.00015676 -0.00291735  0.        ],[-26755722.20018144  73987485.28712094  -2060220.81826565],1e-09,0.1,594.7132741834232,108.22536124357357,0.02
out_852d4b98-c1e5-4a68-b8a6-04626c310d3d.h5,signal1,Bathtub,0.7,18922471845.387695,215021709.57411194,18575.0,18707450135.813583,88.5,[0.00328719 0.00061646 0.        ],[-77614560.55221511 -12883968.32702385  -2060220.81826565],1e-09,0.1,594.7137820461298,108.22536124357357,0.02
out_be3ad32d-003d-4321-89ad-2983911ec715.h5,signal1,Bathtub,0.7,18922503687.00382,215053551.19023514,18575.0,18707450135.813583,88.5,[-0.00328333 -0.00072801  0.        ],[ 17647541.5226074  -76671904.42250061   2060220.81826565],1e-09,0.1,594.7122888985217,108.22536124357357,0.02
out_65bb80fb-7a50-420f-b554-0bbeea3ac580.h5,signal1,Bathtub,0.7,18922552600.68764,215102464.87405777,18575.0,18707450135.813583,88.5,[0.00152136 0.00077883 0.        ],[-78676466.14867134    174137.65299821  -2060220.81826565],1e-09,0.1,594.7099952277287,108.22536124357357,0.02
out_a3342a5d-d703-421a-a4ba-3080f1a1ce5b.h5,signal1,Bathtub,0.7,18922508862.076183,215058726.26259995,18575.0,18707450135.813583,88.5,[-0.00032655  0.00206488  0.        ],[51102922.51835445 59820631.55507706  2060220.81826565],1e-09,0.1,594.7120462258384,108.22536124357357,0.02
out_f7baf83a-2510-422f-804c-f5035f77855d.h5,signal1,Bathtub,0.7,18922557658.744633,215107522.93104935,18575.0,18707450135.813583,88.5,[-9.35414852e-04  8.22214233e-05  0.00000000e+00],[-65709963.15855801  43269127.46134558  -2060220.81826565],1e-09,0.1,594.7097580467805,108.22536124357357,0.02
out_ad0848e1-e4db-4817-b9ae-381a961d3832.h5,signal1,Bathtub,0.7,18922512059.368046,215061923.55446243,18575.0,18707450135.813583,88.5,[ 0.00263007 -0.00121719  0.        ],[-34247234.140329    70831797.96745741   2060220.81826565],1e-09,0.1,594.7118962967058,108.22536124357357,0.02
out_291d9b1e-6e95-426d-9218-1dbe90af381b.h5,signal1,Bathtub,0.7,18922433297.584713,214983161.7711296,18575.0,18707450135.813583,88.5,[-0.00291111  0.0020356   0.        ],[48325757.88444526 62085729.23352996 -2060220.81826565],1e-09,0.1,594.7155896918209,108.22536124357357,0.02
out_8f7d166c-2be3-4aaa-859c-553f24998d95.h5,signal1,Bathtub,0.7,18922460420.693417,215010284.87983322,18575.0,18707450135.813583,88.5,[ 0.00048683 -0.00388909  0.        ],[32056825.83804144 71849680.352488   -2060220.81826565],1e-09,0.1,594.7143177884326,108.22536124357357,0.02
out_0b5757e2-68ac-4e4d-b28d-632e9a65bf31.h5,signal1,Bathtub,0.7,18922535439.55001,215085303.7364273,18575.0,18707450135.813583,88.5,[-0.00087946  0.00161693  0.        ],[-32009843.74158463  71870623.71514912   2060220.81826565],1e-09,0.1,594.7107999463714,108.22536124357357,0.02
out_c43bab96-170c-4bba-bd1f-d07594a51296.h5,signal1,Bathtub,0.7,18922457389.49273,215007253.6791458,18575.0,18707450135.813583,88.5,[-0.0026539  -0.00266316  0.        ],[-43983396.74496281 -65234020.72799449   2060220.81826565],1e-09,0.1,594.7144599320237,108.22536124357357,0.02
out_02590efb-6a29-4af0-bdd1-f22fde9544e3.h5,signal1,Bathtub,0.7,18922432017.610767,214981881.797184,18575.0,18707450135.813583,88.5,[-0.00140082  0.00336762  0.        ],[48729688.31625935 61769200.46564823  2060220.81826565],1e-09,0.1,594.715649714894,108.22536124357357,0.02
out_5116a1a2-c398-4440-a4c8-7eef3517e4b4.h5,signal1,Bathtub,0.7,18922562767.806572,215112631.9929886,18575.0,18707450135.813583,88.5,[-0.00068508  0.00128973  0.        ],[-13253397.1374442  -77552331.45355727   2060220.81826565],1e-09,0.1,594.7095184746045,108.22536124357357,0.02
out_949dfdc0-29c8-4ada-840a-2bcfd4bf3a39.h5,signal1,Bathtub,0.7,18922428477.74992,214978341.93633652,18575.0,18707450135.813583,88.5,[-0.00289806 -0.00262359  0.        ],[-77649552.17202204 -12671373.13197145  -2060220.81826565],1e-09,0.1,594.7158157132167,108.22536124357357,0.02
out_30a74b4a-914b-4088-9363-786d5c5dda4a.h5,signal1,Bathtub,0.7,18922509736.222244,215059600.4086609,18575.0,18707450135.813583,88.5,[-0.00034777  0.00230102  0.        ],[12036792.38196173 77750448.73644634  2060220.81826565],1e-09,0.1,594.7120052348915,108.22536124357357,0.02
out_53542953-d9eb-48a5-8052-7e0db5eb60e9.h5,signal1,Bathtub,0.7,18922551540.26671,215101404.453125,18575.0,18707450135.813583,88.5,[-0.00085884 -0.00175055  0.        ],[ 26205703.48093493 -74184080.19672775  -2060220.81826565],1e-09,0.1,594.7100449527409,108.22536124357357,0.02
out_903f2f19-5c3f-4563-93e1-4acfb191b7c1.h5,signal1,Bathtub,0.7,18922562623.19229,215112487.3787079,18575.0,18707450135.813583,88.5,[ 0.00075782 -0.00115731  0.        ],[ 70812390.8905416  -34287343.81561749   2060220.81826565],1e-09,0.1,594.7095252557953,108.22536124357357,0.02
out_1bd23119-f501-4281-8044-a98bbc93d34a.h5,signal1,Bathtub,0.7,18922506840.775158,215056704.96157455,18575.0,18707450135.813583,88.5,[ 0.00213029 -0.00249747  0.        ],[67913246.75524436 39721625.90738843 -2060220.81826565],1e-09,0.1,594.712141009873,108.22536124357357,0.02
out_4d541417-0387-4047-aa88-8293e2385eb2.h5,signal1,Bathtub,0.7,18922526348.154026,215076212.34044266,18575.0,18707450135.813583,88.5,[-0.00036943  0.00164694  0.        ],[47622652.51878258 62626668.57370358  2060220.81826565],1e-09,0.1,594.7112262615691,108.22536124357357,0.02
out_96d93769-9255-4c4d-8332-81488030d496.h5,signal1,Bathtub,0.7,18922566469.790073,215116333.97649002,18575.0,18707450135.813583,88.5,[ 0.00036454 -0.00080875  0.        ],[-24070705.6662265   74904057.15510418   2060220.81826565],1e-09,0.1,594.709344882914,108.22536124357357,0.02
